ENSXETP00000044787	ENSBTAP00000023407		ENSGGOP00000024731	ENSP00000357564	ENSMMUP00000023149	ENSMUSP00000070588	ENSPTRP00000002305	ENSRNOP00000071741
ENSXETP00000058591								
ENSXETP00000058397								
ENSXETP00000059205								ENSRNOP00000045818
ENSXETP00000059776								
ENSXETP00000023019		ENSGALP00000021453						
ENSXETP00000059361								
ENSXETP00000048131		ENSGALP00000009835						
ENSXETP00000058929								
ENSXETP00000062286								
ENSXETP00000062920								
ENSXETP00000031129	ENSBTAP00000035204	ENSGALP00000056592		ENSP00000225823	ENSMMUP00000014975	ENSMUSP00000021045	ENSPTRP00000015351	
ENSXETP00000059643								ENSRNOP00000045818
ENSXETP00000010407								
ENSXETP00000062167	ENSBTAP00000053347	ENSGALP00000020324	ENSGGOP00000003764	ENSP00000386049	ENSMMUP00000038390	ENSMUSP00000036847	ENSPTRP00000049140	ENSRNOP00000075986
ENSXETP00000039498	ENSBTAP00000053347	ENSGALP00000020324	ENSGGOP00000003764	ENSP00000386049	ENSMMUP00000038390	ENSMUSP00000036847	ENSPTRP00000049140	ENSRNOP00000075986
ENSXETP00000000374	ENSBTAP00000010797	ENSGALP00000049486	ENSGGOP00000012683	ENSP00000299575	ENSMMUP00000047632	ENSMUSP00000104727	ENSPTRP00000014315	ENSRNOP00000074066
ENSXETP00000026115	ENSBTAP00000019100	ENSGALP00000049044	ENSGGOP00000008458	ENSP00000227524	ENSMMUP00000048083	ENSMUSP00000136858	ENSPTRP00000006406	ENSRNOP00000028373
ENSXETP00000061710						ENSMUSP00000129466		
ENSXETP00000000357	ENSBTAP00000015452	ENSGALP00000038350	ENSGGOP00000019973	ENSP00000377007	ENSMMUP00000052445	ENSMUSP00000034205	ENSPTRP00000014312	ENSRNOP00000050945
ENSXETP00000058313								
ENSXETP00000061289								
ENSXETP00000031141	ENSBTAP00000028049	ENSGALP00000046347	ENSGGOP00000016966	ENSP00000392617	ENSMMUP00000046372	ENSMUSP00000021052	ENSPTRP00000016180	ENSRNOP00000014508
ENSXETP00000060175	ENSBTAP00000043710	ENSGALP00000049563	ENSGGOP00000023639	ENSP00000357842	ENSMMUP00000060431	ENSMUSP00000006123	ENSPTRP00000002201	ENSRNOP00000070926
ENSXETP00000062162								
ENSXETP00000063538						ENSMUSP00000129466		
ENSXETP00000063344						ENSMUSP00000129466		
ENSXETP00000059505	ENSBTAP00000002342	ENSGALP00000003011	ENSGGOP00000014740	ENSP00000467423	ENSMMUP00000023619	ENSMUSP00000092849	ENSPTRP00000017578	ENSRNOP00000064994
ENSXETP00000019218	ENSBTAP00000002342	ENSGALP00000003011	ENSGGOP00000014740	ENSP00000467423	ENSMMUP00000023619	ENSMUSP00000092849	ENSPTRP00000017578	ENSRNOP00000064994
ENSXETP00000011827								
ENSXETP00000040137								
ENSXETP00000054554								
ENSXETP00000061501								
ENSXETP00000039695	ENSBTAP00000012212		ENSGGOP00000023435	ENSP00000308921	ENSMMUP00000024291	ENSMUSP00000133459	ENSPTRP00000038246	ENSRNOP00000070839
ENSXETP00000058388								ENSRNOP00000045818
ENSXETP00000064122	ENSBTAP00000033754	ENSGALP00000049234	ENSGGOP00000028633	ENSP00000357836	ENSMMUP00000022252	ENSMUSP00000102904	ENSPTRP00000002202	ENSRNOP00000067026
ENSXETP00000044784	ENSBTAP00000033754	ENSGALP00000049234	ENSGGOP00000028633	ENSP00000357836	ENSMMUP00000022252	ENSMUSP00000102904	ENSPTRP00000002202	ENSRNOP00000067026
ENSXETP00000013503	ENSBTAP00000004147		ENSGGOP00000019695	ENSP00000309794	ENSMMUP00000027430	ENSMUSP00000048516	ENSPTRP00000016558	
ENSXETP00000024974	ENSBTAP00000055600	ENSGALP00000018144	ENSGGOP00000012720	ENSP00000374529	ENSMMUP00000059480	ENSMUSP00000098616	ENSPTRP00000052500	ENSRNOP00000053998
ENSXETP00000023022	ENSBTAP00000027106	ENSGALP00000021455		ENSP00000354518	ENSMMUP00000008444	ENSMUSP00000056154	ENSPTRP00000015362	ENSRNOP00000009970
ENSXETP00000063142								
ENSXETP00000044791	ENSBTAP00000013077	ENSGALP00000022004	ENSGGOP00000000464	ENSP00000357516	ENSMMUP00000014155	ENSMUSP00000113978	ENSPTRP00000002318	ENSRNOP00000035561
ENSXETP00000056558	ENSBTAP00000013077	ENSGALP00000022004	ENSGGOP00000000464	ENSP00000357516	ENSMMUP00000014155	ENSMUSP00000113978	ENSPTRP00000002318	ENSRNOP00000035561
ENSXETP00000053297	ENSBTAP00000052197	ENSGALP00000044593	ENSGGOP00000006592	ENSP00000219400	ENSMMUP00000017180	ENSMUSP00000120966	ENSPTRP00000014311	ENSRNOP00000014997
ENSXETP00000061106	ENSBTAP00000022750	ENSGALP00000021146	ENSGGOP00000005954	ENSP00000476295	ENSMMUP00000060801	ENSMUSP00000104730	ENSPTRP00000014308	ENSRNOP00000058951
ENSXETP00000059775								
ENSXETP00000062064								
ENSXETP00000062934	ENSBTAP00000008119	ENSGALP00000046757	ENSGGOP00000025913	ENSP00000371905	ENSMMUP00000009670	ENSMUSP00000086900	ENSPTRP00000009711	ENSRNOP00000059785
ENSXETP00000059523	ENSBTAP00000021658	ENSGALP00000024803	ENSGGOP00000016782	ENSP00000358106	ENSMMUP00000017722	ENSMUSP00000097444	ENSPTRP00000031522	ENSRNOP00000071906
ENSXETP00000058923						ENSMUSP00000129466		
ENSXETP00000061306								
ENSXETP00000054276	ENSBTAP00000035166	ENSGALP00000018146		ENSP00000369592	ENSMMUP00000060693	ENSMUSP00000125757	ENSPTRP00000011440	
ENSXETP00000062044						ENSMUSP00000129466		
ENSXETP00000018992								ENSRNOP00000018234
ENSXETP00000053296	ENSBTAP00000023603	ENSGALP00000046426	ENSGGOP00000008491	ENSP00000455791	ENSMMUP00000042725	ENSMUSP00000077301	ENSPTRP00000014307	ENSRNOP00000016713
ENSXETP00000059064								
ENSXETP00000028850								
ENSXETP00000023023	ENSBTAP00000023720	ENSGALP00000021456	ENSGGOP00000016131	ENSP00000420514	ENSMMUP00000026527	ENSMUSP00000030125	ENSPTRP00000035663	ENSRNOP00000011455
ENSXETP00000059693								
ENSXETP00000044492	ENSBTAP00000014702	ENSGALP00000008095	ENSGGOP00000005286	ENSP00000286621	ENSMMUP00000029270	ENSMUSP00000047665	ENSPTRP00000004604	ENSRNOP00000073983
ENSXETP00000026118	ENSBTAP00000024433	ENSGALP00000045692	ENSGGOP00000008471	ENSP00000005286		ENSMUSP00000025645	ENSPTRP00000006408	ENSRNOP00000037012
ENSXETP00000031147	ENSBTAP00000028048	ENSGALP00000000468	ENSGGOP00000006662	ENSP00000310572	ENSMMUP00000022044	ENSMUSP00000021049	ENSPTRP00000056226	ENSRNOP00000013997
ENSXETP00000000359	ENSBTAP00000053555	ENSGALP00000041121	ENSGGOP00000011168	ENSP00000327048	ENSMMUP00000044843	ENSMUSP00000104732	ENSPTRP00000014305	ENSRNOP00000016577
ENSXETP00000044796	ENSBTAP00000026674	ENSGALP00000047381	ENSGGOP00000023041	ENSP00000357507	ENSMMUP00000014161	ENSMUSP00000124028	ENSPTRP00000002323	ENSRNOP00000074705
ENSXETP00000018988	ENSBTAP00000001081	ENSGALP00000054431	ENSGGOP00000001899	ENSP00000358092	ENSMMUP00000028193	ENSMUSP00000101129	ENSPTRP00000031523	ENSRNOP00000040939
ENSXETP00000022570	ENSBTAP00000017637	ENSGALP00000002598		ENSP00000274545	ENSMMUP00000061010	ENSMUSP00000126114	ENSPTRP00000029892	ENSRNOP00000004877
ENSXETP00000058423	ENSBTAP00000013614	ENSGALP00000045442	ENSGGOP00000026333	ENSP00000330601	ENSMMUP00000000133	ENSMUSP00000021685	ENSPTRP00000011443	ENSRNOP00000038254
ENSXETP00000026124	ENSBTAP00000019640	ENSGALP00000052006	ENSGGOP00000000139	ENSP00000309542	ENSMMUP00000058816		ENSPTRP00000048058	ENSRNOP00000074534
ENSXETP00000060241								
ENSXETP00000018985	ENSBTAP00000007100	ENSGALP00000024777	ENSGGOP00000016228	ENSP00000358072	ENSMMUP00000025856	ENSMUSP00000044769	ENSPTRP00000031526	ENSRNOP00000075339
ENSXETP00000062861	ENSBTAP00000007100	ENSGALP00000024777	ENSGGOP00000016228	ENSP00000358072	ENSMMUP00000025856	ENSMUSP00000044769	ENSPTRP00000031526	ENSRNOP00000075339
ENSXETP00000038487	ENSBTAP00000045295	ENSGALP00000049537	ENSGGOP00000008533	ENSP00000429900	ENSMMUP00000042877	ENSMUSP00000134825	ENSPTRP00000035200	ENSRNOP00000070164
ENSXETP00000063453	ENSBTAP00000046805	ENSGALP00000018174	ENSGGOP00000004718	ENSP00000261835	ENSMMUP00000000137	ENSMUSP00000021684	ENSPTRP00000011444	ENSRNOP00000009896
ENSXETP00000024984	ENSBTAP00000046805	ENSGALP00000018174	ENSGGOP00000004718	ENSP00000261835	ENSMMUP00000000137	ENSMUSP00000021684	ENSPTRP00000011444	ENSRNOP00000009896
ENSXETP00000063860	ENSBTAP00000046805	ENSGALP00000018174	ENSGGOP00000004718	ENSP00000261835	ENSMMUP00000000137	ENSMUSP00000021684	ENSPTRP00000011444	ENSRNOP00000009896
ENSXETP00000061803	ENSBTAP00000046805	ENSGALP00000018174	ENSGGOP00000004718	ENSP00000261835	ENSMMUP00000000137	ENSMUSP00000021684	ENSPTRP00000011444	ENSRNOP00000009896
ENSXETP00000044806								
ENSXETP00000044495	ENSBTAP00000003800	ENSGALP00000008022	ENSGGOP00000026044	ENSP00000340609	ENSMMUP00000026622	ENSMUSP00000073534	ENSPTRP00000004609	ENSRNOP00000017483
ENSXETP00000059521								ENSRNOP00000065935
ENSXETP00000062697								ENSRNOP00000045818
ENSXETP00000044837								ENSRNOP00000071288
ENSXETP00000033068								
ENSXETP00000044497		ENSGALP00000058383	ENSGGOP00000010742	ENSP00000361785	ENSMMUP00000012163	ENSMUSP00000113305	ENSPTRP00000039811	ENSRNOP00000075061
ENSXETP00000031166	ENSBTAP00000006265	ENSGALP00000053101	ENSGGOP00000024945	ENSP00000396320	ENSMMUP00000000782	ENSMUSP00000021056	ENSPTRP00000016195	ENSRNOP00000016841
ENSXETP00000062177		ENSGALP00000001020						
ENSXETP00000041746	ENSBTAP00000023304		ENSGGOP00000016333	ENSP00000358062	ENSMMUP00000010631	ENSMUSP00000020017	ENSPTRP00000031527	ENSRNOP00000031671
ENSXETP00000064038								ENSRNOP00000045818
ENSXETP00000044827								ENSRNOP00000071288
ENSXETP00000003283								
ENSXETP00000059614								
ENSXETP00000044854								
ENSXETP00000011445	ENSBTAP00000048125	ENSGALP00000057042	ENSGGOP00000012736	ENSP00000473259	ENSMMUP00000055403	ENSMUSP00000030578	ENSPTRP00000000818	ENSRNOP00000011901
ENSXETP00000041752	ENSBTAP00000023334	ENSGALP00000024715	ENSGGOP00000008066	ENSP00000358059	ENSMMUP00000010634	ENSMUSP00000060940	ENSPTRP00000031531	ENSRNOP00000000304
ENSXETP00000060316								
ENSXETP00000061315								
ENSXETP00000059743								
ENSXETP00000044858								
ENSXETP00000012044	ENSBTAP00000006983	ENSGALP00000035639	ENSGGOP00000008272	ENSP00000335255	ENSMMUP00000027354		ENSPTRP00000007243	
ENSXETP00000060654	ENSBTAP00000013268	ENSGALP00000002890	ENSGGOP00000020333	ENSP00000482753	ENSMMUP00000021694	ENSMUSP00000103762	ENSPTRP00000035642	ENSRNOP00000013181
ENSXETP00000020664	ENSBTAP00000013268	ENSGALP00000002890	ENSGGOP00000020333	ENSP00000482753	ENSMMUP00000021694	ENSMUSP00000103762	ENSPTRP00000035642	ENSRNOP00000013181
ENSXETP00000030798	ENSBTAP00000029938	ENSGALP00000055554	ENSGGOP00000023522	ENSP00000389252	ENSMMUP00000041949	ENSMUSP00000091505	ENSPTRP00000028078	ENSRNOP00000074549
ENSXETP00000012047	ENSBTAP00000053428	ENSGALP00000058231	ENSGGOP00000008993	ENSP00000340913	ENSMMUP00000055143	ENSMUSP00000057965	ENSPTRP00000007239	ENSRNOP00000008905
ENSXETP00000041743	ENSBTAP00000023342	ENSGALP00000024707	ENSGGOP00000025533	ENSP00000358042	ENSMMUP00000010925	ENSMUSP00000020012	ENSPTRP00000031534	ENSRNOP00000018891
ENSXETP00000011446	ENSBTAP00000037898		ENSGGOP00000019738	ENSP00000386870	ENSMMUP00000042631	ENSMUSP00000135913	ENSPTRP00000060352	ENSRNOP00000065806
ENSXETP00000041112	ENSBTAP00000037611	ENSGALP00000007542	ENSGGOP00000019708	ENSP00000166244	ENSMMUP00000027314	ENSMUSP00000030420		ENSRNOP00000017559
ENSXETP00000055697	ENSBTAP00000037611	ENSGALP00000007542	ENSGGOP00000019708	ENSP00000166244	ENSMMUP00000027314	ENSMUSP00000030420		ENSRNOP00000017559
ENSXETP00000038508								
ENSXETP00000057571	ENSBTAP00000020099	ENSGALP00000005118	ENSGGOP00000001551	ENSP00000413017	ENSMMUP00000019744	ENSMUSP00000030586	ENSPTRP00000043242	ENSRNOP00000066019
ENSXETP00000048663			ENSGGOP00000020882	ENSP00000341637	ENSMMUP00000058836		ENSPTRP00000048230	
ENSXETP00000060728			ENSGGOP00000020882	ENSP00000341637	ENSMMUP00000058836		ENSPTRP00000048230	
ENSXETP00000063811			ENSGGOP00000020882	ENSP00000341637	ENSMMUP00000058836		ENSPTRP00000048230	
ENSXETP00000045301	ENSBTAP00000015117		ENSGGOP00000011368	ENSP00000233535	ENSMMUP00000013446	ENSMUSP00000031037	ENSPTRP00000020201	ENSRNOP00000008126
ENSXETP00000060527								
ENSXETP00000011447	ENSBTAP00000017100	ENSGALP00000005123	ENSGGOP00000001550	ENSP00000362711	ENSMMUP00000020438	ENSMUSP00000081285	ENSPTRP00000000829	ENSRNOP00000064617
ENSXETP00000049507								
ENSXETP00000059805								
ENSXETP00000063301								
ENSXETP00000043128	ENSBTAP00000044713		ENSGGOP00000014563	ENSP00000413100		ENSMUSP00000137122	ENSPTRP00000053807	ENSRNOP00000040141
ENSXETP00000058030								
ENSXETP00000030792	ENSBTAP00000018510	ENSGALP00000017187	ENSGGOP00000016691	ENSP00000422354	ENSMMUP00000041884	ENSMUSP00000029651	ENSPTRP00000045717	ENSRNOP00000073658
ENSXETP00000049518								
ENSXETP00000039188	ENSBTAP00000018870	ENSGALP00000056685	ENSGGOP00000003116	ENSP00000370713	ENSMMUP00000022527	ENSMUSP00000064775	ENSPTRP00000003786	ENSRNOP00000073876
ENSXETP00000011376								
ENSXETP00000045304	ENSBTAP00000022977	ENSGALP00000047476	ENSGGOP00000004654	ENSP00000352536	ENSMMUP00000052874	ENSMUSP00000098957	ENSPTRP00000020208	ENSRNOP00000073708
ENSXETP00000001252	ENSBTAP00000003629	ENSGALP00000027077	ENSGGOP00000006588	ENSP00000333310	ENSMMUP00000059111	ENSMUSP00000024738	ENSPTRP00000021109	ENSRNOP00000039108
ENSXETP00000020351	ENSBTAP00000003629	ENSGALP00000027077	ENSGGOP00000006588	ENSP00000333310	ENSMMUP00000059111	ENSMUSP00000024738	ENSPTRP00000021109	ENSRNOP00000039108
ENSXETP00000060462								
ENSXETP00000058563								
ENSXETP00000046685	ENSBTAP00000018773	ENSGALP00000051612	ENSGGOP00000025433	ENSP00000301712	ENSMMUP00000016334	ENSMUSP00000127997	ENSPTRP00000053809	ENSRNOP00000068992
ENSXETP00000059709								
ENSXETP00000041741	ENSBTAP00000028523	ENSGALP00000024677	ENSGGOP00000022018	ENSP00000485698	ENSMMUP00000053096	ENSMUSP00000019932	ENSPTRP00000031537	ENSRNOP00000065494
ENSXETP00000062033	ENSBTAP00000027708	ENSGALP00000037703	ENSGGOP00000012644	ENSP00000329093	ENSMMUP00000010151	ENSMUSP00000006949	ENSPTRP00000008883	ENSRNOP00000005157
ENSXETP00000062657								
ENSXETP00000060248	ENSBTAP00000001063	ENSGALP00000049582	ENSGGOP00000004510	ENSP00000262244		ENSMUSP00000100040	ENSPTRP00000035638	ENSRNOP00000012519
ENSXETP00000062227	ENSBTAP00000001063	ENSGALP00000049582	ENSGGOP00000004510	ENSP00000262244		ENSMUSP00000100040	ENSPTRP00000035638	ENSRNOP00000012519
ENSXETP00000020668	ENSBTAP00000001063	ENSGALP00000049582	ENSGGOP00000004510	ENSP00000262244		ENSMUSP00000100040	ENSPTRP00000035638	ENSRNOP00000012519
ENSXETP00000024989	ENSBTAP00000046805	ENSGALP00000018174	ENSGGOP00000004718	ENSP00000261835	ENSMMUP00000000137	ENSMUSP00000021684	ENSPTRP00000011444	ENSRNOP00000009896
ENSXETP00000041737	ENSBTAP00000029142	ENSGALP00000036474		ENSP00000358033	ENSMMUP00000003035	ENSMUSP00000093393	ENSPTRP00000031540	ENSRNOP00000059060
ENSXETP00000062672	ENSBTAP00000029142	ENSGALP00000036474		ENSP00000358033	ENSMMUP00000003035	ENSMUSP00000093393	ENSPTRP00000031540	ENSRNOP00000059060
ENSXETP00000001722	ENSBTAP00000039204	ENSGALP00000032624	ENSGGOP00000008759	ENSP00000366998	ENSMMUP00000046084	ENSMUSP00000105657	ENSPTRP00000052352	ENSRNOP00000066353
ENSXETP00000060720	ENSBTAP00000039204	ENSGALP00000032624	ENSGGOP00000008759	ENSP00000366998	ENSMMUP00000046084	ENSMUSP00000105657	ENSPTRP00000052352	ENSRNOP00000066353
ENSXETP00000012055	ENSBTAP00000010545	ENSGALP00000027736	ENSGGOP00000024814	ENSP00000325120	ENSMMUP00000015545	ENSMUSP00000140124	ENSPTRP00000007237	ENSRNOP00000032053
ENSXETP00000056100	ENSBTAP00000036310	ENSGALP00000039261	ENSGGOP00000010545	ENSP00000363157	ENSMMUP00000016931	ENSMUSP00000050144	ENSPTRP00000036375	ENSRNOP00000011845
ENSXETP00000062384	ENSBTAP00000054256	ENSGALP00000041991	ENSGGOP00000008954	ENSP00000282572	ENSMMUP00000013595	ENSMUSP00000040083	ENSPTRP00000028906	ENSRNOP00000013871
ENSXETP00000051641	ENSBTAP00000000752	ENSGALP00000058289	ENSGGOP00000009901	ENSP00000265131	ENSMMUP00000004470	ENSMUSP00000103000	ENSPTRP00000036381	ENSRNOP00000071884
ENSXETP00000011450	ENSBTAP00000003764	ENSGALP00000005336	ENSGGOP00000003939	ENSP00000362728	ENSMMUP00000011086	ENSMUSP00000099650	ENSPTRP00000000827	ENSRNOP00000000139
ENSXETP00000030789	ENSBTAP00000044968	ENSGALP00000017190	ENSGGOP00000013166	ENSP00000415433	ENSMMUP00000048028	ENSMUSP00000029650	ENSPTRP00000028074	ENSRNOP00000016066
ENSXETP00000050709	ENSBTAP00000008861	ENSGALP00000056099	ENSGGOP00000015679	ENSP00000381499	ENSMMUP00000025508	ENSMUSP00000105594	ENSPTRP00000022826	
ENSXETP00000031477	ENSBTAP00000007132	ENSGALP00000010023	ENSGGOP00000015335	ENSP00000265969	ENSMMUP00000008445	ENSMUSP00000124938	ENSPTRP00000005944	ENSRNOP00000074146
ENSXETP00000059917	ENSBTAP00000000805	ENSGALP00000001027	ENSGGOP00000005969	ENSP00000385269	ENSMMUP00000008615	ENSMUSP00000096549	ENSPTRP00000017713	ENSRNOP00000001415
ENSXETP00000019204	ENSBTAP00000000805	ENSGALP00000001027	ENSGGOP00000005969	ENSP00000385269	ENSMMUP00000008615	ENSMUSP00000096549	ENSPTRP00000017713	ENSRNOP00000001415
ENSXETP00000020669	ENSBTAP00000045713							
ENSXETP00000003722	ENSBTAP00000030401	ENSGALP00000016547	ENSGGOP00000013574	ENSP00000448182	ENSMMUP00000048777	ENSMUSP00000020339	ENSPTRP00000008882	ENSRNOP00000058848
ENSXETP00000048012								
ENSXETP00000060692	ENSBTAP00000027678	ENSGALP00000002192	ENSGGOP00000026757	ENSP00000330862	ENSMMUP00000026594	ENSMUSP00000110898	ENSPTRP00000007679	ENSRNOP00000073684
