45,ENSBTAP00000012345,ENSP00000046794,ENSPTRP00000029923,ENSMMUP00000018561,ENSGGOP00000021603,ENSMUSP00000056621,ENSRNOP00000050879,ENSGALP00000003296,ENSXETP00000060160
46,ENSBTAP00000049066,ENSP00000274629,ENSPTRP00000029924,ENSMMUP00000029725,ENSGGOP00000007004,ENSMUSP00000020362,ENSRNOP00000007393,ENSGALP00000003302,NULL
47,ENSBTAP00000003886,ENSP00000274629,ENSPTRP00000029924,ENSMMUP00000029725,ENSGGOP00000007004,ENSMUSP00000020362,ENSRNOP00000007393,ENSGALP00000003302,NULL
48,ENSBTAP00000003718,ENSP00000414886,ENSPTRP00000029925,ENSMMUP00000033730,ENSGGOP00000007126,ENSMUSP00000104964,ENSRNOP00000007187,ENSGALP00000048545,ENSXETP00000039635
49,ENSBTAP00000012850,ENSP00000430733,ENSPTRP00000034173,ENSMMUP00000032238,ENSGGOP00000000360,ENSMUSP00000080751,ENSRNOP00000054705,ENSGALP00000049414,ENSXETP00000016821
50,ENSBTAP00000003604,ENSP00000430100,ENSPTRP00000029926,ENSMMUP00000000765,ENSGGOP00000003765,ENSMUSP00000020366,ENSRNOP00000048081,ENSGALP00000003368,ENSXETP00000039637
51,ENSBTAP00000036694,ENSP00000427975,ENSPTRP00000047854,ENSMMUP00000033728,ENSGGOP00000010135,ENSMUSP00000099879,ENSRNOP00000075380,ENSGALP00000048203,NULL
52,ENSBTAP00000034423,ENSP00000427975,ENSPTRP00000047854,ENSMMUP00000033728,ENSGGOP00000010135,ENSMUSP00000099879,ENSRNOP00000075380,ENSGALP00000048203,NULL
53,ENSBTAP00000014253,ENSP00000355609,ENSPTRP00000003561,ENSMMUP00000007651,ENSGGOP00000003383,ENSMUSP00000034465,ENSRNOP00000025948,NULL,ENSXETP00000053772
54,ENSBTAP00000055777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
55,ENSBTAP00000054736,ENSP00000355613,ENSPTRP00000003559,ENSMMUP00000037360,ENSGGOP00000003382,ENSMUSP00000130343,ENSRNOP00000032148,ENSGALP00000056848,ENSXETP00000048792
56,ENSBTAP00000013194,ENSP00000296921,NULL,NULL,NULL,ENSMUSP00000047457,ENSRNOP00000006676,ENSGALP00000003422,ENSXETP00000039652
57,ENSBTAP00000020363,ENSP00000296930,ENSPTRP00000058757,ENSMMUP00000030737,ENSGGOP00000007063,NULL,NULL,ENSGALP00000003431,ENSXETP00000018419
58,ENSBTAP00000046380,NULL,NULL,NULL,NULL,NULL,NULL,ENSGALP00000044134,ENSXETP00000011337
59,ENSBTAP00000031331,ENSP00000355614,ENSPTRP00000003558,ENSMMUP00000010728,ENSGGOP00000025203,ENSMUSP00000058156,ENSRNOP00000025705,ENSGALP00000052153,ENSXETP00000048223
60,ENSBTAP00000031555,ENSP00000342924,ENSPTRP00000034175,ENSMMUP00000013258,ENSGGOP00000017784,ENSMUSP00000037000,ENSRNOP00000046380,ENSGALP00000056746,ENSXETP00000034823
61,ENSBTAP00000029091,ENSP00000312458,ENSPTRP00000003556,ENSMMUP00000037358,ENSGGOP00000024259,ENSMUSP00000034463,ENSRNOP00000025695,ENSGALP00000031206,ENSXETP00000055609
62,ENSBTAP00000013692,ENSP00000355621,ENSPTRP00000003555,ENSMMUP00000007748,ENSGGOP00000000160,ENSMUSP00000038484,ENSRNOP00000070958,ENSGALP00000045594,ENSXETP00000048225
63,ENSBTAP00000014656,ENSP00000314897,ENSPTRP00000034180,ENSMMUP00000013261,ENSGGOP00000009795,ENSMUSP00000033846,ENSRNOP00000022774,ENSGALP00000051145,ENSXETP00000009548
64,ENSBTAP00000011574,ENSP00000314897,ENSPTRP00000034180,ENSMMUP00000013261,ENSGGOP00000009795,ENSMUSP00000033846,ENSRNOP00000022774,ENSGALP00000051145,ENSXETP00000009548
65,ENSBTAP00000006476,ENSP00000285518,ENSPTRP00000034182,ENSMMUP00000024560,ENSGGOP00000025070,ENSMUSP00000117025,ENSRNOP00000037069,ENSGALP00000026290,ENSXETP00000034836
66,ENSBTAP00000009827,ENSP00000483879,ENSPTRP00000054982,ENSMMUP00000028013,ENSGGOP00000011430,ENSMUSP00000093089,ENSRNOP00000032580,NULL,ENSXETP00000034619
67,ENSBTAP00000008008,ENSP00000352233,ENSPTRP00000055622,ENSMMUP00000055872,ENSGGOP00000009703,NULL,NULL,NULL,NULL
68,ENSBTAP00000024416,ENSP00000445418,ENSPTRP00000034190,NULL,ENSGGOP00000000002,ENSMUSP00000106369,ENSRNOP00000075274,NULL,NULL
69,ENSBTAP00000031332,ENSP00000355623,ENSPTRP00000003549,ENSMMUP00000007743,ENSGGOP00000006425,ENSMUSP00000034464,ENSRNOP00000025512,ENSGALP00000042852,ENSXETP00000017167
70,ENSBTAP00000056499,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,ENSBTAP00000053998,ENSP00000324633,ENSPTRP00000034200,ENSMMUP00000009791,ENSGGOP00000006837,ENSMUSP00000062781,ENSRNOP00000048330,NULL,NULL
72,ENSBTAP00000051941,NULL,NULL,ENSMMUP00000009807,ENSGGOP00000015964,ENSMUSP00000048125,ENSRNOP00000040559,NULL,NULL
73,ENSBTAP00000048247,NULL,NULL,ENSMMUP00000009807,ENSGGOP00000015964,ENSMUSP00000048125,ENSRNOP00000040559,NULL,NULL
74,ENSBTAP00000046324,NULL,NULL,ENSMMUP00000009807,ENSGGOP00000015964,ENSMUSP00000048125,ENSRNOP00000040559,NULL,NULL
75,ENSBTAP00000055295,ENSP00000406318,ENSPTRP00000019604,ENSMMUP00000008531,ENSGGOP00000011079,NULL,NULL,NULL,NULL
76,ENSBTAP00000055785,ENSP00000406318,ENSPTRP00000019604,ENSMMUP00000008531,ENSGGOP00000011079,NULL,NULL,NULL,NULL
77,ENSBTAP00000056126,ENSP00000406318,ENSPTRP00000019604,ENSMMUP00000008531,ENSGGOP00000011079,NULL,NULL,NULL,NULL
78,ENSBTAP00000054372,ENSP00000352233,ENSPTRP00000055622,ENSMMUP00000055872,ENSGGOP00000009703,NULL,NULL,NULL,NULL
79,ENSBTAP00000009654,ENSP00000381613,ENSPTRP00000034141,ENSMMUP00000043519,NULL,NULL,NULL,NULL,NULL
80,ENSBTAP00000019635,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81,ENSBTAP00000054519,NULL,NULL,ENSMMUP00000045335,NULL,ENSMUSP00000096507,ENSRNOP00000054840,NULL,NULL
82,ENSBTAP00000052569,NULL,NULL,NULL,NULL,ENSMUSP00000030326,ENSRNOP00000049620,NULL,NULL
83,ENSBTAP00000054252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
84,ENSBTAP00000022881,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85,ENSBTAP00000046424,ENSP00000318884,ENSPTRP00000003647,ENSMMUP00000010836,ENSGGOP00000001003,ENSMUSP00000030039,ENSRNOP00000070887,ENSGALP00000050709,ENSXETP00000035438
86,ENSBTAP00000055658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
87,ENSBTAP00000046999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
88,ENSBTAP00000055513,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
89,ENSBTAP00000055954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90,ENSBTAP00000031452,ENSP00000445418,ENSPTRP00000034190,NULL,ENSGGOP00000000002,ENSMUSP00000106369,ENSRNOP00000075274,NULL,NULL
91,ENSBTAP00000055285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
92,ENSBTAP00000046777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
93,ENSBTAP00000009756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
94,ENSBTAP00000018930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
95,ENSBTAP00000013539,ENSP00000324633,ENSPTRP00000034200,ENSMMUP00000009791,ENSGGOP00000006837,ENSMUSP00000062781,ENSRNOP00000048330,NULL,NULL
96,ENSBTAP00000001248,ENSP00000355589,ENSPTRP00000003571,ENSMMUP00000015832,ENSGGOP00000000782,ENSMUSP00000148536,ENSRNOP00000026843,ENSGALP00000048300,ENSXETP00000047203
97,ENSBTAP00000049375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98,ENSBTAP00000054043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
99,ENSBTAP00000055674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,ENSBTAP00000047793,ENSP00000324633,ENSPTRP00000034200,ENSMMUP00000009791,ENSGGOP00000006837,ENSMUSP00000062781,ENSRNOP00000048330,NULL,NULL
101,ENSBTAP00000046539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102,ENSBTAP00000005543,ENSP00000280187,ENSPTRP00000028497,ENSMMUP00000010268,ENSGGOP00000002590,ENSMUSP00000033915,ENSRNOP00000014312,ENSGALP00000043853,ENSXETP00000005245
103,ENSBTAP00000055045,ENSP00000381613,ENSPTRP00000034141,ENSMMUP00000043519,NULL,NULL,NULL,NULL,NULL
104,ENSBTAP00000018791,ENSP00000280190,ENSPTRP00000028501,ENSMMUP00000018053,ENSGGOP00000010241,ENSMUSP00000117710,ENSRNOP00000065064,ENSGALP00000044296,ENSXETP00000005241
105,ENSBTAP00000018514,ENSP00000355587,ENSPTRP00000051041,ENSMMUP00000037385,ENSGGOP00000014826,ENSMUSP00000034313,ENSRNOP00000026965,ENSGALP00000017923,ENSXETP00000031901
106,ENSBTAP00000017452,ENSP00000258229,ENSPTRP00000051039,ENSMMUP00000016564,ENSGGOP00000028714,ENSMUSP00000042294,ENSRNOP00000038464,ENSGALP00000017921,ENSXETP00000053128
107,ENSBTAP00000018797,ENSP00000280191,ENSPTRP00000028504,ENSMMUP00000018059,ENSGGOP00000021089,ENSMUSP00000033917,ENSRNOP00000067346,ENSGALP00000031560,ENSXETP00000058011
108,ENSBTAP00000046266,ENSP00000280191,ENSPTRP00000028504,ENSMMUP00000018059,ENSGGOP00000021089,ENSMUSP00000033917,ENSRNOP00000067346,ENSGALP00000031560,ENSXETP00000058011
109,ENSBTAP00000018799,ENSP00000296525,ENSPTRP00000028506,ENSMMUP00000018061,ENSGGOP00000008887,ENSMUSP00000033918,ENSRNOP00000061114,ENSGALP00000017596,ENSXETP00000058013
110,ENSBTAP00000018803,ENSP00000427463,ENSPTRP00000028507,ENSMMUP00000029997,ENSGGOP00000020116,ENSMUSP00000136527,ENSRNOP00000062708,ENSGALP00000017599,ENSXETP00000058014
111,ENSBTAP00000019613,ENSP00000480043,ENSPTRP00000028508,ENSMMUP00000004996,NULL,ENSMUSP00000033919,ENSRNOP00000015529,ENSGALP00000017608,ENSXETP00000005233
112,ENSBTAP00000007661,ENSP00000264596,ENSPTRP00000028509,ENSMMUP00000009704,ENSGGOP00000016391,ENSMUSP00000041909,ENSRNOP00000015623,NULL,ENSXETP00000062127
113,ENSBTAP00000028227,ENSP00000355583,ENSPTRP00000003583,ENSMMUP00000012093,ENSGGOP00000005589,ENSMUSP00000034316,ENSRNOP00000026986,ENSGALP00000017905,NULL
114,ENSBTAP00000022716,ENSP00000264595,ENSPTRP00000028510,ENSMMUP00000009701,ENSGGOP00000007435,ENSMUSP00000033920,ENSRNOP00000000120,ENSGALP00000017419,ENSXETP00000020772
115,ENSBTAP00000005929,ENSP00000355580,ENSPTRP00000003584,ENSMMUP00000029520,ENSGGOP00000026587,ENSMUSP00000046103,ENSRNOP00000070146,ENSGALP00000017899,ENSXETP00000049347
116,ENSBTAP00000027138,ENSP00000355577,ENSPTRP00000003585,ENSMMUP00000008187,ENSGGOP00000011937,ENSMUSP00000104390,ENSRNOP00000066373,ENSGALP00000017896,NULL
117,ENSBTAP00000005936,ENSP00000040877,ENSPTRP00000003591,ENSMMUP00000028576,ENSGGOP00000020254,ENSMUSP00000129815,ENSRNOP00000070582,ENSGALP00000017892,ENSXETP00000035428
118,ENSBTAP00000000139,ENSP00000274625,ENSPTRP00000047851,ENSMMUP00000059182,ENSGGOP00000028541,ENSMUSP00000020507,ENSRNOP00000064983,ENSGALP00000054695,NULL
119,ENSBTAP00000022623,ENSP00000331214,ENSPTRP00000029930,ENSMMUP00000021050,ENSGGOP00000023398,ENSMUSP00000020508,ENSRNOP00000038766,NULL,NULL
120,ENSBTAP00000054195,ENSP00000355568,ENSPTRP00000051035,NULL,ENSGGOP00000025940,ENSMUSP00000062753,ENSRNOP00000066330,ENSGALP00000051932,ENSXETP00000053106
121,ENSBTAP00000000733,ENSP00000355566,ENSPTRP00000003595,ENSMMUP00000003405,ENSGGOP00000026992,ENSMUSP00000136493,ENSRNOP00000027088,ENSGALP00000053446,ENSXETP00000053107
122,ENSBTAP00000053291,ENSP00000265094,ENSPTRP00000029931,ENSMMUP00000021052,ENSGGOP00000007712,ENSMUSP00000075721,ENSRNOP00000069447,ENSGALP00000045042,NULL
123,ENSBTAP00000054492,ENSP00000275358,ENSPTRP00000032356,ENSMMUP00000035106,ENSGGOP00000006296,ENSMUSP00000058110,ENSRNOP00000029955,ENSGALP00000056938,ENSXETP00000036740
124,ENSBTAP00000028165,ENSP00000275358,ENSPTRP00000032356,ENSMMUP00000035106,ENSGGOP00000006296,ENSMUSP00000058110,ENSRNOP00000029955,ENSGALP00000056938,ENSXETP00000036740
125,ENSBTAP00000052119,ENSP00000386226,ENSPTRP00000003596,ENSMMUP00000009354,ENSGGOP00000007753,ENSMUSP00000048450,ENSRNOP00000027145,ENSGALP00000052152,ENSXETP00000064113
126,ENSBTAP00000053210,ENSP00000424226,ENSPTRP00000028515,ENSMMUP00000009498,ENSGGOP00000011070,ENSMUSP00000033965,ENSRNOP00000017625,ENSGALP00000045420,NULL
127,ENSBTAP00000053446,ENSP00000264183,ENSPTRP00000003598,ENSMMUP00000009359,ENSGGOP00000019554,ENSMUSP00000106163,ENSRNOP00000010836,ENSGALP00000044059,ENSXETP00000028658
128,ENSBTAP00000023199,ENSP00000176763,ENSPTRP00000029935,ENSMMUP00000046103,ENSGGOP00000012137,ENSMUSP00000099885,ENSRNOP00000044325,ENSGALP00000004442,ENSXETP00000058705
129,ENSBTAP00000011687,ENSP00000381247,ENSPTRP00000040941,ENSMMUP00000046880,ENSGGOP00000011088,ENSMUSP00000060205,ENSRNOP00000005509,NULL,NULL
130,ENSBTAP00000017376,ENSP00000282841,ENSPTRP00000003599,ENSMMUP00000044218,ENSGGOP00000008698,ENSMUSP00000126603,ENSRNOP00000073229,ENSGALP00000044866,ENSXETP00000058309
131,ENSBTAP00000046032,ENSP00000377381,ENSPTRP00000029940,ENSMMUP00000042206,ENSGGOP00000013565,ENSMUSP00000056765,ENSRNOP00000005486,ENSGALP00000048079,ENSXETP00000031562
132,ENSBTAP00000011874,ENSP00000309714,ENSPTRP00000029944,ENSMMUP00000013208,ENSGGOP00000008573,ENSMUSP00000044276,ENSRNOP00000005478,ENSGALP00000044049,ENSXETP00000025784
133,ENSBTAP00000018249,ENSP00000439170,ENSPTRP00000060023,ENSMMUP00000048136,ENSGGOP00000019188,ENSMUSP00000047880,ENSRNOP00000071747,ENSGALP00000022566,ENSXETP00000062913
134,ENSBTAP00000046091,ENSP00000355559,ENSPTRP00000003600,ENSMMUP00000052105,ENSGGOP00000013309,ENSMUSP00000097336,ENSRNOP00000022924,ENSGALP00000022570,ENSXETP00000008590
135,ENSBTAP00000001872,ENSP00000358815,ENSPTRP00000058713,ENSMMUP00000011596,ENSGGOP00000004784,ENSMUSP00000051481,ENSRNOP00000032620,ENSGALP00000004480,ENSXETP00000003576
136,ENSBTAP00000027028,ENSP00000349576,ENSPTRP00000028516,ENSMMUP00000055110,ENSGGOP00000016010,ENSMUSP00000126733,ENSRNOP00000017670,ENSGALP00000044667,ENSXETP00000041281
137,ENSBTAP00000003777,ENSP00000375727,ENSPTRP00000003602,ENSMMUP00000001156,ENSGGOP00000007723,ENSMUSP00000021734,ENSRNOP00000065598,ENSGALP00000017875,NULL
138,ENSBTAP00000022355,ENSP00000374443,ENSPTRP00000041340,ENSMMUP00000016714,ENSGGOP00000009419,ENSMUSP00000106188,ENSRNOP00000073572,ENSGALP00000049628,ENSXETP00000028616
139,ENSBTAP00000016172,ENSP00000384222,ENSPTRP00000028518,ENSMMUP00000034490,ENSGGOP00000009631,ENSMUSP00000056121,ENSRNOP00000017966,ENSGALP00000017336,ENSXETP00000030868
140,ENSBTAP00000018411,ENSP00000239223,ENSPTRP00000029948,NULL,ENSGGOP00000006978,ENSMUSP00000025025,ENSRNOP00000005383,ENSGALP00000047470,ENSXETP00000002912
141,ENSBTAP00000021218,ENSP00000377374,ENSPTRP00000029951,ENSMMUP00000004091,ENSGGOP00000008263,ENSMUSP00000132922,ENSRNOP00000005273,ENSGALP00000004508,ENSXETP00000039646
142,ENSBTAP00000020092,ENSP00000428223,NULL,ENSMMUP00000053285,ENSGGOP00000019157,NULL,NULL,NULL,ENSXETP00000053335
143,ENSBTAP00000020094,ENSP00000429690,ENSPTRP00000047847,ENSMMUP00000018175,ENSGGOP00000006557,ENSMUSP00000127552,ENSRNOP00000071366,NULL,ENSXETP00000023405
144,ENSBTAP00000002618,ENSP00000296953,ENSPTRP00000029956,ENSMMUP00000007767,ENSGGOP00000028063,ENSMUSP00000059102,ENSRNOP00000073583,ENSGALP00000004529,ENSXETP00000027827
145,ENSBTAP00000055972,ENSP00000296953,ENSPTRP00000029956,ENSMMUP00000007767,ENSGGOP00000028063,ENSMUSP00000059102,ENSRNOP00000073583,ENSGALP00000004529,ENSXETP00000027827
146,ENSBTAP00000009531,ENSP00000264187,ENSPTRP00000003607,ENSMMUP00000016697,ENSGGOP00000025112,ENSMUSP00000005532,ENSRNOP00000003349,ENSGALP00000043720,ENSXETP00000035417
147,ENSBTAP00000001266,ENSP00000427108,ENSPTRP00000028524,ENSMMUP00000002683,ENSGGOP00000023422,ENSMUSP00000148441,ENSRNOP00000029705,ENSGALP00000017326,ENSXETP00000041295
148,ENSBTAP00000054457,ENSP00000307183,ENSPTRP00000028526,ENSMMUP00000011648,ENSGGOP00000017999,ENSMUSP00000079226,ENSRNOP00000018689,ENSGALP00000050082,ENSXETP00000041302
149,ENSBTAP00000004009,ENSP00000388920,ENSPTRP00000028527,ENSMMUP00000045614,ENSGGOP00000011688,ENSMUSP00000033973,ENSRNOP00000073640,ENSGALP00000017322,ENSXETP00000041310
150,ENSBTAP00000002619,ENSP00000231668,ENSPTRP00000029957,ENSMMUP00000019175,ENSGGOP00000002203,ENSMUSP00000015725,ENSRNOP00000028173,ENSGALP00000004536,ENSXETP00000027830
151,ENSBTAP00000027402,ENSP00000327758,ENSPTRP00000029961,NULL,ENSGGOP00000016680,ENSMUSP00000015723,ENSRNOP00000028155,ENSGALP00000004542,ENSXETP00000027831
152,ENSBTAP00000001096,ENSP00000355551,ENSPTRP00000003608,ENSMMUP00000018729,ENSGGOP00000005859,ENSMUSP00000021738,ENSRNOP00000072087,ENSGALP00000031224,ENSXETP00000035421
153,ENSBTAP00000002384,ENSP00000265087,ENSPTRP00000029962,ENSMMUP00000019404,ENSGGOP00000013394,ENSMUSP00000020546,ENSRNOP00000028146,ENSGALP00000040201,ENSXETP00000027832
