15,ENSPTRP00000044023,ENSP00000351856,ENSMMUP00000002415,ENSGGOP00000017212,ENSMUSP00000108449,ENSRNOP00000064010,NULL,ENSGALP00000014811,ENSXETP00000054401
16,ENSPTRP00000000198,ENSP00000418096,ENSMMUP00000028190,ENSGGOP00000014187,ENSMUSP00000036774,ENSRNOP00000024581,ENSBTAP00000001840,ENSGALP00000055740,ENSXETP00000013235
17,ENSPTRP00000061185,ENSP00000265081,ENSMMUP00000024039,ENSGGOP00000027966,ENSMUSP00000140002,ENSRNOP00000018449,ENSBTAP00000010107,ENSGALP00000025089,ENSXETP00000049618
18,ENSPTRP00000029177,ENSP00000265081,ENSMMUP00000024039,ENSGGOP00000027966,ENSMUSP00000140002,ENSRNOP00000018449,ENSBTAP00000010107,ENSGALP00000025089,ENSXETP00000049618
19,ENSPTRP00000000210,ENSP00000366654,ENSMMUP00000040626,ENSGGOP00000023232,ENSMUSP00000030817,ENSRNOP00000050476,ENSBTAP00000012525,NULL,ENSXETP00000026010
20,ENSPTRP00000049015,NULL,NULL,ENSGGOP00000019153,NULL,NULL,NULL,NULL,NULL
21,ENSPTRP00000009710,ENSP00000310726,ENSMMUP00000021760,ENSGGOP00000014140,ENSMUSP00000022538,NULL,ENSBTAP00000004291,ENSGALP00000054787,NULL
22,ENSPTRP00000000197,ENSP00000366702,ENSMMUP00000045831,ENSGGOP00000006280,ENSMUSP00000030811,ENSRNOP00000072811,ENSBTAP00000008675,ENSGALP00000000738,ENSXETP00000013244
23,ENSPTRP00000061327,ENSP00000400880,ENSMMUP00000050861,ENSGGOP00000014009,ENSMUSP00000073107,ENSRNOP00000070218,NULL,NULL,ENSXETP00000018089
24,ENSPTRP00000000207,ENSP00000234590,ENSMMUP00000015635,ENSGGOP00000010108,ENSMUSP00000079727,ENSRNOP00000064663,ENSBTAP00000017839,ENSGALP00000057823,ENSXETP00000026002
25,ENSPTRP00000057383,ENSP00000328694,ENSMMUP00000014551,ENSGGOP00000009489,ENSMUSP00000081455,ENSRNOP00000027195,ENSBTAP00000014936,ENSGALP00000048248,ENSXETP00000045101
26,ENSPTRP00000034347,ENSP00000415491,ENSMMUP00000017114,ENSGGOP00000007141,ENSMUSP00000003561,ENSRNOP00000014441,ENSBTAP00000020921,ENSGALP00000048793,ENSXETP00000023104
27,ENSPTRP00000046472,ENSP00000404203,ENSMMUP00000044052,ENSGGOP00000005804,ENSMUSP00000022122,ENSRNOP00000069574,ENSBTAP00000001330,ENSGALP00000032149,NULL
28,ENSPTRP00000009704,ENSP00000255305,ENSMMUP00000036509,ENSGGOP00000000879,ENSMUSP00000133280,ENSRNOP00000013902,ENSBTAP00000004832,ENSGALP00000027623,NULL
29,ENSPTRP00000029161,ENSP00000339730,ENSMMUP00000004206,ENSGGOP00000026075,ENSMUSP00000022213,ENSRNOP00000074259,ENSBTAP00000036460,ENSGALP00000023854,ENSXETP00000001084
30,ENSPTRP00000057370,ENSP00000339730,ENSMMUP00000004206,ENSGGOP00000026075,ENSMUSP00000022213,ENSRNOP00000074259,ENSBTAP00000036460,ENSGALP00000023854,ENSXETP00000001084
31,ENSPTRP00000005508,ENSP00000380697,ENSMMUP00000005367,ENSGGOP00000008153,ENSMUSP00000026571,ENSRNOP00000023504,ENSBTAP00000056564,ENSGALP00000038233,ENSXETP00000013282
32,ENSPTRP00000054912,ENSP00000302297,ENSMMUP00000047866,ENSGGOP00000000821,ENSMUSP00000046705,ENSRNOP00000015104,ENSBTAP00000006011,ENSGALP00000052877,NULL
33,ENSPTRP00000038771,ENSP00000353284,ENSMMUP00000060718,ENSGGOP00000028348,ENSMUSP00000088729,ENSRNOP00000075063,ENSBTAP00000053899,ENSGALP00000026123,ENSXETP00000033769
34,ENSPTRP00000009697,ENSP00000298248,ENSMMUP00000006061,ENSGGOP00000010775,ENSMUSP00000022517,ENSRNOP00000012093,ENSBTAP00000015575,ENSGALP00000027627,ENSXETP00000005685
35,ENSPTRP00000034339,ENSP00000316152,ENSMMUP00000054606,NULL,ENSMUSP00000022692,ENSRNOP00000015032,ENSBTAP00000016672,NULL,ENSXETP00000061407
36,ENSPTRP00000044105,ENSP00000366886,ENSMMUP00000023910,ENSGGOP00000006683,ENSMUSP00000095380,ENSRNOP00000004508,ENSBTAP00000010998,ENSGALP00000053476,ENSXETP00000024281
37,ENSPTRP00000044990,ENSP00000424707,ENSMMUP00000041808,ENSGGOP00000021176,ENSMUSP00000125314,ENSRNOP00000022376,ENSBTAP00000053007,ENSGALP00000043412,ENSXETP00000057858
38,ENSPTRP00000048335,ENSP00000176195,NULL,ENSGGOP00000014731,ENSMUSP00000041519,ENSRNOP00000024094,ENSBTAP00000055330,NULL,NULL
39,ENSPTRP00000000180,ENSP00000366876,ENSMMUP00000060642,ENSGGOP00000006688,ENSMUSP00000062590,ENSRNOP00000012407,ENSBTAP00000020441,ENSGALP00000044792,ENSXETP00000024365
40,ENSPTRP00000048326,ENSP00000369513,ENSMMUP00000034373,ENSGGOP00000013582,ENSMUSP00000105168,ENSRNOP00000050073,NULL,ENSGALP00000050916,ENSXETP00000060541
41,ENSPTRP00000005517,ENSP00000176183,ENSMMUP00000003580,ENSGGOP00000026613,ENSMUSP00000026569,ENSRNOP00000024137,NULL,ENSGALP00000052151,ENSXETP00000061434
42,ENSPTRP00000005519,ENSP00000371846,ENSMMUP00000037845,ENSGGOP00000013674,ENSMUSP00000079395,ENSRNOP00000046656,NULL,ENSGALP00000056280,ENSXETP00000061855
43,ENSPTRP00000000183,ENSP00000054650,ENSMMUP00000002738,ENSGGOP00000006696,ENSMUSP00000035240,ENSRNOP00000052352,ENSBTAP00000014893,NULL,NULL
44,ENSPTRP00000034342,ENSP00000305714,ENSMMUP00000017110,ENSGGOP00000007137,ENSMUSP00000022693,ENSRNOP00000040287,ENSBTAP00000001218,NULL,ENSXETP00000023105
45,ENSPTRP00000045992,ENSP00000323580,ENSMMUP00000017567,ENSGGOP00000020209,ENSMUSP00000113768,ENSRNOP00000068425,ENSBTAP00000018980,ENSGALP00000027626,ENSXETP00000060380
46,ENSPTRP00000029189,ENSP00000296674,ENSMMUP00000055932,ENSGGOP00000025497,ENSMUSP00000054490,ENSRNOP00000050533,ENSBTAP00000017770,ENSGALP00000025130,ENSXETP00000057856
47,ENSPTRP00000029187,ENSP00000282185,ENSMMUP00000004765,ENSGGOP00000012786,ENSMUSP00000022119,ENSRNOP00000021942,ENSBTAP00000047797,ENSGALP00000042565,NULL
48,ENSPTRP00000052895,ENSP00000366800,ENSMMUP00000040636,ENSGGOP00000006704,ENSMUSP00000051643,ENSRNOP00000011960,ENSBTAP00000014899,ENSGALP00000000889,ENSXETP00000024377
49,ENSPTRP00000000189,ENSP00000306522,ENSMMUP00000057651,ENSGGOP00000003521,ENSMUSP00000054804,ENSRNOP00000059056,ENSBTAP00000053411,ENSGALP00000050108,ENSXETP00000011010
50,ENSPTRP00000029186,ENSP00000483921,ENSMMUP00000023146,ENSGGOP00000026407,ENSMUSP00000004094,ENSRNOP00000021857,ENSBTAP00000018404,ENSGALP00000036860,ENSXETP00000049621
51,ENSPTRP00000038776,ENSP00000442047,ENSMMUP00000057004,NULL,ENSMUSP00000070012,NULL,ENSBTAP00000056061,ENSGALP00000026095,ENSXETP00000010467
52,ENSPTRP00000058594,ENSP00000442047,ENSMMUP00000057004,NULL,ENSMUSP00000070012,NULL,ENSBTAP00000056061,ENSGALP00000026095,ENSXETP00000010467
53,ENSPTRP00000029185,ENSP00000303246,ENSMMUP00000027184,ENSGGOP00000009497,ENSMUSP00000022120,ENSRNOP00000075534,ENSBTAP00000014753,ENSGALP00000025129,ENSXETP00000057851
54,ENSPTRP00000005520,ENSP00000380646,ENSMMUP00000046838,ENSGGOP00000024631,ENSMUSP00000026578,ENSRNOP00000073571,ENSBTAP00000011892,NULL,NULL
55,ENSPTRP00000032378,ENSP00000262067,ENSMMUP00000022433,ENSGGOP00000010885,ENSMUSP00000020896,ENSRNOP00000006752,ENSBTAP00000017010,ENSGALP00000042370,ENSXETP00000049324
56,ENSPTRP00000005525,ENSP00000321259,ENSMMUP00000009857,ENSGGOP00000010480,ENSMUSP00000026576,ENSRNOP00000024863,ENSBTAP00000013650,ENSGALP00000050308,ENSXETP00000003511
57,ENSPTRP00000029184,ENSP00000254037,ENSMMUP00000036803,ENSGGOP00000013453,ENSMUSP00000022121,ENSRNOP00000073298,ENSBTAP00000056380,ENSGALP00000025111,ENSXETP00000057849
58,ENSPTRP00000000173,ENSP00000366934,ENSMMUP00000031197,ENSGGOP00000022269,ENSMUSP00000081133,ENSRNOP00000013535,ENSBTAP00000022240,ENSGALP00000043475,ENSXETP00000062649
59,ENSPTRP00000060558,NULL,ENSMMUP00000049075,NULL,NULL,NULL,NULL,ENSGALP00000026648,ENSXETP00000002442
60,ENSPTRP00000048131,ENSP00000384971,ENSMMUP00000045166,ENSGGOP00000004959,ENSMUSP00000020853,ENSRNOP00000070621,ENSBTAP00000045403,NULL,NULL
61,ENSPTRP00000029175,ENSP00000396308,ENSMMUP00000051776,ENSGGOP00000018031,ENSMUSP00000022218,ENSRNOP00000018259,ENSBTAP00000010103,ENSGALP00000041459,ENSXETP00000049617
62,ENSPTRP00000000203,ENSP00000338629,ENSMMUP00000040632,ENSGGOP00000024477,ENSMUSP00000101307,ENSRNOP00000024443,ENSBTAP00000024320,ENSGALP00000003489,ENSXETP00000059032
63,ENSPTRP00000034348,ENSP00000380904,ENSMMUP00000030572,ENSGGOP00000007147,ENSMUSP00000000793,ENSRNOP00000013390,ENSBTAP00000013251,NULL,ENSXETP00000023103
64,ENSPTRP00000005545,ENSP00000398722,ENSMMUP00000004830,ENSGGOP00000010570,ENSMUSP00000130360,ENSRNOP00000048948,ENSBTAP00000054273,ENSGALP00000011025,ENSXETP00000041328
65,ENSPTRP00000023750,ENSP00000343331,ENSMMUP00000054214,NULL,ENSMUSP00000053447,ENSRNOP00000041652,ENSBTAP00000051892,ENSGALP00000025204,NULL
66,ENSPTRP00000005534,ENSP00000322419,ENSMMUP00000004280,ENSGGOP00000010519,ENSMUSP00000081474,ENSRNOP00000054740,ENSBTAP00000048042,ENSGALP00000054175,ENSXETP00000041249
67,ENSPTRP00000005535,ENSP00000337701,NULL,ENSGGOP00000010527,ENSMUSP00000127149,ENSRNOP00000025826,ENSBTAP00000029866,ENSGALP00000023449,ENSXETP00000041256
68,ENSPTRP00000029178,ENSP00000265080,ENSMMUP00000046122,ENSGGOP00000006831,ENSMUSP00000096930,ENSRNOP00000069761,ENSBTAP00000034928,ENSGALP00000025104,ENSXETP00000049626
69,ENSPTRP00000060964,ENSP00000265080,ENSMMUP00000046122,ENSGGOP00000006831,ENSMUSP00000096930,ENSRNOP00000069761,ENSBTAP00000034928,ENSGALP00000025104,ENSXETP00000049626
70,ENSPTRP00000032380,ENSP00000308606,ENSMMUP00000021064,ENSGGOP00000003411,ENSMUSP00000049212,ENSRNOP00000073372,ENSBTAP00000054298,ENSGALP00000017577,ENSXETP00000049321
71,ENSPTRP00000009701,ENSP00000372206,ENSMMUP00000017569,ENSGGOP00000016520,ENSMUSP00000022518,ENSRNOP00000075559,ENSBTAP00000010916,ENSGALP00000027624,ENSXETP00000058943
72,ENSPTRP00000055352,ENSP00000054668,ENSMMUP00000000838,ENSGGOP00000006658,ENSMUSP00000030803,ENSRNOP00000024798,NULL,ENSGALP00000000771,NULL
73,ENSPTRP00000005538,ENSP00000435299,ENSMMUP00000027152,ENSGGOP00000010535,ENSMUSP00000055899,ENSRNOP00000066436,ENSBTAP00000041488,ENSGALP00000032053,ENSXETP00000041262
74,ENSPTRP00000032381,ENSP00000242057,ENSMMUP00000016005,ENSGGOP00000023148,ENSMUSP00000112137,ENSRNOP00000006618,ENSBTAP00000010187,ENSGALP00000047347,ENSXETP00000049310
75,ENSPTRP00000005541,ENSP00000380565,ENSMMUP00000058232,ENSGGOP00000010546,ENSMUSP00000101622,ENSRNOP00000066223,ENSBTAP00000051660,ENSGALP00000038261,ENSXETP00000041276
76,ENSPTRP00000032379,ENSP00000391490,ENSMMUP00000022436,ENSGGOP00000012542,ENSMUSP00000020898,ENSRNOP00000068828,ENSBTAP00000033750,ENSGALP00000017578,ENSXETP00000049323
77,ENSPTRP00000000191,ENSP00000054666,ENSMMUP00000024413,ENSGGOP00000022431,ENSMUSP00000030797,ENSRNOP00000048364,ENSBTAP00000019438,ENSGALP00000034600,ENSXETP00000018103
78,ENSPTRP00000043002,ENSP00000482093,ENSMMUP00000055057,ENSGGOP00000028540,ENSMUSP00000099493,ENSRNOP00000076026,NULL,ENSGALP00000000796,ENSXETP00000010997
79,ENSPTRP00000000215,ENSP00000383698,ENSMMUP00000025009,ENSGGOP00000012634,ENSMUSP00000059106,ENSRNOP00000052384,NULL,ENSGALP00000049945,ENSXETP00000026017
80,ENSPTRP00000047839,ENSP00000382592,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81,ENSPTRP00000009705,ENSP00000372035,ENSMMUP00000024992,ENSGGOP00000011196,ENSMUSP00000022531,ENSRNOP00000072969,ENSBTAP00000019161,NULL,ENSXETP00000021164
82,ENSPTRP00000043366,ENSP00000349208,ENSMMUP00000042983,ENSGGOP00000008593,ENSMUSP00000047385,ENSRNOP00000013284,ENSBTAP00000021039,NULL,ENSXETP00000023096
83,ENSPTRP00000032389,ENSP00000408617,ENSMMUP00000014627,ENSGGOP00000024455,ENSMUSP00000106443,ENSRNOP00000005521,ENSBTAP00000004971,ENSGALP00000048627,ENSXETP00000029457
84,ENSPTRP00000039710,NULL,ENSMMUP00000046362,ENSGGOP00000021704,NULL,ENSRNOP00000064975,NULL,ENSGALP00000055806,ENSXETP00000013455
85,ENSPTRP00000023760,ENSP00000285670,ENSMMUP00000031311,ENSGGOP00000022282,ENSMUSP00000109877,ENSRNOP00000074870,ENSBTAP00000003394,ENSGALP00000048865,ENSXETP00000050031
86,ENSPTRP00000029170,ENSP00000282226,ENSMMUP00000059522,ENSGGOP00000027314,ENSMUSP00000045024,ENSRNOP00000032254,ENSBTAP00000040363,ENSGALP00000025073,ENSXETP00000039386
87,ENSPTRP00000060437,ENSP00000282226,ENSMMUP00000059522,ENSGGOP00000027314,ENSMUSP00000045024,ENSRNOP00000032254,ENSBTAP00000040363,ENSGALP00000025073,ENSXETP00000039386
88,ENSPTRP00000029173,ENSP00000339802,ENSMMUP00000025577,ENSGGOP00000009655,ENSMUSP00000054330,ENSRNOP00000058526,ENSBTAP00000050481,NULL,ENSXETP00000058825
89,ENSPTRP00000039469,ENSP00000285667,ENSMMUP00000026445,ENSGGOP00000004568,ENSMUSP00000048817,ENSRNOP00000070174,ENSBTAP00000017155,ENSGALP00000025206,ENSXETP00000012873
90,ENSPTRP00000044681,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
91,ENSPTRP00000048320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
92,ENSPTRP00000010318,ENSP00000353549,ENSMMUP00000035986,ENSGGOP00000015044,ENSMUSP00000047950,ENSRNOP00000023736,ENSBTAP00000026604,ENSGALP00000027097,ENSXETP00000005489
93,ENSPTRP00000061261,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
94,ENSPTRP00000023752,ENSP00000383421,ENSMMUP00000026438,ENSGGOP00000027795,ENSMUSP00000109891,ENSRNOP00000046624,ENSBTAP00000045656,ENSGALP00000029754,ENSXETP00000012868
95,ENSPTRP00000048314,ENSP00000371394,ENSMMUP00000037786,ENSGGOP00000008231,ENSMUSP00000113545,ENSRNOP00000027454,ENSBTAP00000052023,ENSGALP00000010643,ENSXETP00000010064
96,ENSPTRP00000009711,ENSP00000371905,ENSMMUP00000009670,ENSGGOP00000025913,ENSMUSP00000086900,ENSRNOP00000059785,ENSBTAP00000008119,ENSGALP00000046757,ENSXETP00000015507
97,ENSPTRP00000005503,ENSP00000380713,ENSMMUP00000028530,ENSGGOP00000024652,ENSMUSP00000038444,ENSRNOP00000023219,ENSBTAP00000055198,NULL,ENSXETP00000013302
98,ENSPTRP00000047840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
99,ENSPTRP00000029163,ENSP00000426237,ENSMMUP00000053038,ENSGGOP00000015669,ENSMUSP00000047547,ENSRNOP00000060697,ENSBTAP00000002123,ENSGALP00000023842,ENSXETP00000001058
100,ENSPTRP00000055050,NULL,ENSMMUP00000049075,NULL,NULL,NULL,NULL,ENSGALP00000026648,ENSXETP00000002442
101,ENSPTRP00000032375,ENSP00000303570,ENSMMUP00000022428,ENSGGOP00000007363,ENSMUSP00000039484,ENSRNOP00000074676,ENSBTAP00000014576,ENSGALP00000017545,ENSXETP00000049326
102,ENSPTRP00000048336,ENSP00000264555,ENSMMUP00000046697,ENSGGOP00000008144,ENSMUSP00000101648,ENSRNOP00000046880,ENSBTAP00000056140,ENSGALP00000050187,ENSXETP00000013295
103,ENSPTRP00000060732,ENSP00000370546,ENSMMUP00000032889,ENSGGOP00000025222,NULL,NULL,NULL,ENSGALP00000026829,ENSXETP00000012463
104,ENSPTRP00000059870,ENSP00000370546,ENSMMUP00000032889,ENSGGOP00000025222,NULL,NULL,NULL,ENSGALP00000026829,ENSXETP00000012463
105,ENSPTRP00000037038,NULL,ENSMMUP00000059178,NULL,NULL,NULL,ENSBTAP00000017744,ENSGALP00000026833,ENSXETP00000010937
106,ENSPTRP00000038766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,ENSPTRP00000032377,ENSP00000397249,ENSMMUP00000022431,ENSGGOP00000018587,ENSMUSP00000020856,ENSRNOP00000007414,ENSBTAP00000045408,ENSGALP00000052296,ENSXETP00000049325
108,ENSPTRP00000000174,ENSP00000331867,ENSMMUP00000023918,ENSGGOP00000006666,ENSMUSP00000030792,ENSRNOP00000013385,ENSBTAP00000022243,NULL,NULL
109,ENSPTRP00000009694,ENSP00000241125,ENSMMUP00000045076,ENSGGOP00000001737,ENSMUSP00000059587,ENSRNOP00000011699,ENSBTAP00000027188,ENSGALP00000027629,ENSXETP00000055229
110,ENSPTRP00000053675,ENSP00000372295,ENSMMUP00000013790,ENSGGOP00000016284,ENSMUSP00000054343,ENSRNOP00000011711,ENSBTAP00000023167,ENSGALP00000027628,ENSXETP00000055228
111,ENSPTRP00000029192,ENSP00000421491,NULL,ENSGGOP00000005093,ENSMUSP00000022115,ENSRNOP00000048754,ENSBTAP00000040350,ENSGALP00000025133,ENSXETP00000057859
112,ENSPTRP00000041093,ENSP00000348521,ENSMMUP00000030663,ENSGGOP00000004615,ENSMUSP00000035630,ENSRNOP00000011828,ENSBTAP00000052852,ENSGALP00000027628,ENSXETP00000055228
113,ENSPTRP00000000176,ENSP00000366902,ENSMMUP00000059996,ENSGGOP00000006679,ENSMUSP00000067521,ENSRNOP00000012745,ENSBTAP00000022249,ENSGALP00000000907,ENSXETP00000024275
114,ENSPTRP00000042288,ENSP00000483103,ENSMMUP00000002415,NULL,ENSMUSP00000108449,ENSRNOP00000064010,NULL,ENSGALP00000014811,ENSXETP00000054401
115,ENSPTRP00000042564,ENSP00000448062,ENSMMUP00000041817,NULL,ENSMUSP00000108449,ENSRNOP00000064010,NULL,ENSGALP00000014811,ENSXETP00000054401
116,ENSPTRP00000060809,ENSP00000485043,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117,ENSPTRP00000049955,NULL,NULL,ENSGGOP00000015879,NULL,NULL,NULL,NULL,NULL
118,ENSPTRP00000060329,NULL,ENSMMUP00000022061,NULL,ENSMUSP00000030326,ENSRNOP00000049620,NULL,NULL,NULL
119,ENSPTRP00000061395,ENSP00000322323,NULL,NULL,ENSMUSP00000026972,ENSRNOP00000001783,ENSBTAP00000004699,ENSGALP00000043726,NULL
120,ENSPTRP00000060975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
121,ENSPTRP00000019784,ENSP00000398617,ENSMMUP00000050060,ENSGGOP00000001343,ENSMUSP00000133885,ENSRNOP00000041434,ENSBTAP00000054526,NULL,NULL
122,ENSPTRP00000055521,ENSP00000382086,NULL,ENSGGOP00000028088,NULL,NULL,NULL,ENSGALP00000003285,ENSXETP00000027569
123,ENSPTRP00000060213,NULL,NULL,ENSGGOP00000027622,ENSMUSP00000025002,ENSRNOP00000025434,ENSBTAP00000016726,ENSGALP00000008415,ENSXETP00000035025
124,ENSPTRP00000057009,NULL,ENSMMUP00000028649,ENSGGOP00000006814,ENSMUSP00000001008,ENSRNOP00000015139,ENSBTAP00000035305,NULL,NULL
125,ENSPTRP00000060534,ENSP00000344420,ENSMMUP00000034546,NULL,ENSMUSP00000098048,ENSRNOP00000070461,ENSBTAP00000034744,NULL,NULL
126,ENSPTRP00000060064,ENSP00000344420,ENSMMUP00000034546,NULL,ENSMUSP00000098048,ENSRNOP00000070461,ENSBTAP00000034744,NULL,NULL
127,ENSPTRP00000059292,ENSP00000346508,ENSMMUP00000006558,ENSGGOP00000025117,ENSMUSP00000075463,ENSRNOP00000074787,ENSBTAP00000019323,ENSGALP00000033634,ENSXETP00000060987
128,ENSPTRP00000058323,ENSP00000334113,ENSMMUP00000015614,NULL,ENSMUSP00000076472,ENSRNOP00000031241,NULL,ENSGALP00000026866,ENSXETP00000033608
129,ENSPTRP00000060667,NULL,NULL,ENSGGOP00000019815,NULL,NULL,NULL,NULL,NULL
130,ENSPTRP00000061215,ENSP00000485457,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131,ENSPTRP00000013580,ENSP00000324792,ENSMMUP00000044309,ENSGGOP00000001930,ENSMUSP00000075094,ENSRNOP00000073844,ENSBTAP00000019507,NULL,NULL
132,ENSPTRP00000042514,ENSP00000309945,ENSMMUP00000009087,ENSGGOP00000001935,ENSMUSP00000032994,ENSRNOP00000024185,ENSBTAP00000019510,NULL,ENSXETP00000020748
133,ENSPTRP00000056922,ENSP00000378845,ENSMMUP00000009089,ENSGGOP00000001936,ENSMUSP00000032997,ENSRNOP00000023563,ENSBTAP00000028315,NULL,NULL
134,ENSPTRP00000055169,ENSP00000411140,NULL,ENSGGOP00000019170,NULL,NULL,NULL,NULL,NULL
135,ENSPTRP00000041450,ENSP00000411140,NULL,ENSGGOP00000019170,NULL,NULL,NULL,NULL,NULL
136,ENSPTRP00000047163,NULL,NULL,NULL,ENSMUSP00000121729,NULL,NULL,ENSGALP00000048935,NULL
137,ENSPTRP00000054850,NULL,ENSMMUP00000003996,ENSGGOP00000024938,ENSMUSP00000023363,ENSRNOP00000004459,ENSBTAP00000006308,ENSGALP00000058351,ENSXETP00000012169
138,ENSPTRP00000013538,ENSP00000411140,NULL,ENSGGOP00000019170,NULL,NULL,NULL,NULL,NULL
139,ENSPTRP00000053300,NULL,NULL,ENSGGOP00000013259,NULL,NULL,NULL,ENSGALP00000051054,NULL
140,ENSPTRP00000000628,ENSP00000363478,ENSMMUP00000040519,ENSGGOP00000011915,ENSMUSP00000030626,ENSRNOP00000023221,ENSBTAP00000001706,ENSGALP00000046787,ENSXETP00000056272
141,ENSPTRP00000060243,NULL,NULL,ENSGGOP00000018740,NULL,NULL,NULL,NULL,NULL
142,ENSPTRP00000060734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
143,ENSPTRP00000054022,ENSP00000375683,ENSMMUP00000041345,ENSGGOP00000028139,ENSMUSP00000032955,ENSRNOP00000025299,ENSBTAP00000020123,NULL,ENSXETP00000029682
144,ENSPTRP00000044469,ENSP00000337014,ENSMMUP00000021121,ENSGGOP00000004841,ENSMUSP00000046659,ENSRNOP00000028781,ENSBTAP00000029092,NULL,ENSXETP00000024156
145,ENSPTRP00000028905,NULL,NULL,ENSGGOP00000018698,NULL,NULL,NULL,NULL,NULL
146,ENSPTRP00000011713,ENSP00000354497,ENSMMUP00000012332,ENSGGOP00000001911,ENSMUSP00000130012,ENSRNOP00000032711,ENSBTAP00000035073,NULL,ENSXETP00000053257
147,ENSPTRP00000011718,ENSP00000402537,ENSMMUP00000012333,ENSGGOP00000001917,ENSMUSP00000032736,ENSRNOP00000021530,ENSBTAP00000019182,ENSGALP00000006169,ENSXETP00000035977
148,ENSPTRP00000053290,NULL,NULL,ENSGGOP00000000515,NULL,NULL,NULL,NULL,NULL
149,ENSPTRP00000011720,ENSP00000437849,ENSMMUP00000045908,ENSGGOP00000016359,ENSMUSP00000082318,ENSRNOP00000021262,ENSBTAP00000010233,ENSGALP00000006104,ENSXETP00000035969
150,ENSPTRP00000060000,ENSP00000375045,ENSMMUP00000059804,NULL,ENSMUSP00000100273,ENSRNOP00000074446,NULL,ENSGALP00000058039,ENSXETP00000010497
151,ENSPTRP00000011722,ENSP00000302456,ENSMMUP00000051334,ENSGGOP00000007732,ENSMUSP00000067680,ENSRNOP00000063436,NULL,ENSGALP00000045830,ENSXETP00000035944
