ENSRNOP00000010790	ENSP00000254854	ENSPTRP00000014862	ENSMMUP00000023307	ENSGGOP00000018904	ENSMUSP00000021259	ENSBTAP00000011564		ENSXETP00000019910
ENSRNOP00000018058	ENSP00000334851	ENSPTRP00000028969	ENSMMUP00000027816	ENSGGOP00000011096	ENSMUSP00000066614	ENSBTAP00000006815	ENSGALP00000041799	ENSXETP00000000986
ENSRNOP00000027450					ENSMUSP00000026032	ENSBTAP00000013026	ENSGALP00000013380	ENSXETP00000020908
ENSRNOP00000006469	ENSP00000384264	ENSPTRP00000027592	ENSMMUP00000050524	ENSGGOP00000013502	ENSMUSP00000084464	ENSBTAP00000002853	ENSGALP00000022830	ENSXETP00000021659
ENSRNOP00000007654	ENSP00000358335	ENSPTRP00000057993	ENSMMUP00000008581	ENSGGOP00000020634	ENSMUSP00000040307	ENSBTAP00000003401	ENSGALP00000043939	ENSXETP00000040587
ENSRNOP00000043843	ENSP00000296456	ENSPTRP00000025766	ENSMMUP00000047402	ENSGGOP00000010317	ENSMUSP00000141856	ENSBTAP00000015388	ENSGALP00000056345	ENSXETP00000013072
ENSRNOP00000069169	ENSP00000356355	ENSPTRP00000003028	ENSMMUP00000049013		ENSMUSP00000140903	ENSBTAP00000022534	ENSGALP00000039459	ENSXETP00000021952
ENSRNOP00000000817	ENSP00000356355	ENSPTRP00000003028	ENSMMUP00000049013		ENSMUSP00000140903	ENSBTAP00000022534	ENSGALP00000039459	ENSXETP00000021952
ENSRNOP00000005367	ENSP00000468308	ENSPTRP00000052772	ENSMMUP00000034149	ENSGGOP00000003050	ENSMUSP00000020938	ENSBTAP00000001439	ENSGALP00000048360	ENSXETP00000063158
ENSRNOP00000045776	ENSP00000322238	ENSPTRP00000010445	ENSMMUP00000059968	ENSGGOP00000020740	ENSMUSP00000047702	ENSBTAP00000056540		ENSXETP00000038066
ENSRNOP00000072275	ENSP00000410309	ENSPTRP00000021728	ENSMMUP00000042368	ENSGGOP00000009157	ENSMUSP00000099715	ENSBTAP00000051204	ENSGALP00000014423	ENSXETP00000063693
ENSRNOP00000071226	ENSP00000410309	ENSPTRP00000021728	ENSMMUP00000042368	ENSGGOP00000009157	ENSMUSP00000099715	ENSBTAP00000051204	ENSGALP00000014423	ENSXETP00000063693
ENSRNOP00000016089	ENSP00000452007	ENSPTRP00000052565	ENSMMUP00000056841	ENSGGOP00000027362	ENSMUSP00000021667	ENSBTAP00000029272	ENSGALP00000031926	ENSXETP00000060564
ENSRNOP00000052732	ENSP00000310375	ENSPTRP00000049594	ENSMMUP00000041951	ENSGGOP00000022981	ENSMUSP00000047667	ENSBTAP00000028815	ENSGALP00000052721	ENSXETP00000060595
ENSRNOP00000006482	ENSP00000281047	ENSPTRP00000020074	ENSMMUP00000010659	ENSGGOP00000011866	ENSMUSP00000055001	ENSBTAP00000048385	ENSGALP00000026522	ENSXETP00000033971
ENSRNOP00000066928	ENSP00000342148	ENSPTRP00000040882		ENSGGOP00000002961	ENSMUSP00000088035	ENSBTAP00000052551	ENSGALP00000048304	ENSXETP00000017539
ENSRNOP00000057108	ENSP00000415026	ENSPTRP00000061006	ENSMMUP00000047395		ENSMUSP00000123751	ENSBTAP00000056598		
ENSRNOP00000048390	ENSP00000441305	ENSPTRP00000030363	ENSMMUP00000023026	ENSGGOP00000017747	ENSMUSP00000106013	ENSBTAP00000024178	ENSGALP00000044825	ENSXETP00000032422
ENSRNOP00000042274	ENSP00000414670	ENSPTRP00000026063	ENSMMUP00000011317	ENSGGOP00000016813	ENSMUSP00000093315	ENSBTAP00000028662	ENSGALP00000054489	ENSXETP00000035254
ENSRNOP00000069437	ENSP00000301454	ENSPTRP00000017631	ENSMMUP00000007402	ENSGGOP00000006906	ENSMUSP00000040198	ENSBTAP00000004536		ENSXETP00000047307
ENSRNOP00000064402	ENSP00000301454	ENSPTRP00000017631	ENSMMUP00000007402	ENSGGOP00000006906	ENSMUSP00000040198	ENSBTAP00000004536		ENSXETP00000047307
ENSRNOP00000053081	ENSP00000475189	ENSPTRP00000002046	ENSMMUP00000045502		ENSMUSP00000102707	ENSBTAP00000043164		ENSXETP00000024162
ENSRNOP00000020720	ENSP00000217420	ENSPTRP00000023163	ENSMMUP00000004498	ENSGGOP00000010824	ENSMUSP00000036299	ENSBTAP00000056328	ENSGALP00000054612	ENSXETP00000054324
ENSRNOP00000052321	ENSP00000386414	ENSPTRP00000052484	ENSMMUP00000052847	ENSGGOP00000017993	ENSMUSP00000136918	ENSBTAP00000001812	ENSGALP00000038610	
ENSRNOP00000038645	ENSP00000386452	ENSPTRP00000045206	ENSMMUP00000019721	ENSGGOP00000011898	ENSMUSP00000097947	ENSBTAP00000040543	ENSGALP00000040931	ENSXETP00000059865
ENSRNOP00000024922	ENSP00000376330	ENSPTRP00000040676	ENSMMUP00000012547	ENSGGOP00000016367	ENSMUSP00000092268	ENSBTAP00000002076	ENSGALP00000044116	ENSXETP00000018545
ENSRNOP00000036562	ENSP00000321987	ENSPTRP00000044097	ENSMMUP00000052787	ENSGGOP00000002018	ENSMUSP00000090020	ENSBTAP00000024762	ENSGALP00000056691	ENSXETP00000040317
ENSRNOP00000038377	ENSP00000330808	ENSPTRP00000026825	ENSMMUP00000021284	ENSGGOP00000024571	ENSMUSP00000057607	ENSBTAP00000024606	ENSGALP00000042580	ENSXETP00000018922
ENSRNOP00000022953	ENSP00000347684	ENSPTRP00000036533	ENSMMUP00000002989	ENSGGOP00000003567	ENSMUSP00000043616	ENSBTAP00000038577	ENSGALP00000054070	ENSXETP00000001647
ENSRNOP00000002546	ENSP00000481358		ENSMMUP00000024772	ENSGGOP00000015524	ENSMUSP00000131127	ENSBTAP00000031720		
ENSRNOP00000075099	ENSP00000271450	ENSPTRP00000043391	ENSMMUP00000005033	ENSGGOP00000003777	ENSMUSP00000027966	ENSBTAP00000029116		ENSXETP00000057209
ENSRNOP00000034321	ENSP00000271450	ENSPTRP00000043391	ENSMMUP00000005033	ENSGGOP00000003777	ENSMUSP00000027966	ENSBTAP00000029116		ENSXETP00000057209
ENSRNOP00000055293	ENSP00000271450	ENSPTRP00000043391	ENSMMUP00000005033	ENSGGOP00000003777	ENSMUSP00000027966	ENSBTAP00000029116		ENSXETP00000057209
ENSRNOP00000059995	ENSP00000317992	ENSPTRP00000040449	ENSMMUP00000040703	ENSGGOP00000026509	ENSMUSP00000137253	ENSBTAP00000021980	ENSGALP00000003474	ENSXETP00000063655
ENSRNOP00000027819	ENSP00000247970	ENSPTRP00000017779	ENSMMUP00000010805	ENSGGOP00000025593	ENSMUSP00000139143	ENSBTAP00000022592	ENSGALP00000058514	ENSXETP00000012881
ENSRNOP00000007358	ENSP00000257359	ENSPTRP00000007673	ENSMMUP00000045407	ENSGGOP00000009640	ENSMUSP00000069644	ENSBTAP00000013745	ENSGALP00000056933	ENSXETP00000038845
ENSRNOP00000040647					ENSMUSP00000032667	ENSBTAP00000022603		ENSXETP00000023862
ENSRNOP00000064316			ENSMMUP00000055789		ENSMUSP00000073707	ENSBTAP00000050434		ENSXETP00000036226
ENSRNOP00000039314	ENSP00000401721		ENSMMUP00000017721	ENSGGOP00000008916	ENSMUSP00000005825	ENSBTAP00000053637	ENSGALP00000055744	ENSXETP00000059847
ENSRNOP00000019761	ENSP00000279036	ENSPTRP00000023268	ENSMMUP00000004553	ENSGGOP00000004092	ENSMUSP00000099390	ENSBTAP00000021457	ENSGALP00000006210	ENSXETP00000046340
ENSRNOP00000059805	ENSP00000292782	ENSPTRP00000026947	ENSMMUP00000057288	ENSGGOP00000022992	ENSMUSP00000103817	ENSBTAP00000017002	ENSGALP00000014300	ENSXETP00000063972
ENSRNOP00000074566	ENSP00000292782	ENSPTRP00000026947	ENSMMUP00000057288	ENSGGOP00000022992	ENSMUSP00000103817	ENSBTAP00000017002	ENSGALP00000014300	ENSXETP00000063972
ENSRNOP00000021938					ENSMUSP00000088508	ENSBTAP00000022103	ENSGALP00000017092	ENSXETP00000057209
ENSRNOP00000028617					ENSMUSP00000146862			
ENSRNOP00000075701	ENSP00000248975	ENSPTRP00000024600	ENSMMUP00000013010	ENSGGOP00000005955	ENSMUSP00000019109	ENSBTAP00000015448	ENSGALP00000010888	ENSXETP00000009115
ENSRNOP00000072179	ENSP00000248975	ENSPTRP00000024600	ENSMMUP00000013010	ENSGGOP00000005955	ENSMUSP00000019109	ENSBTAP00000015448	ENSGALP00000010888	ENSXETP00000009115
ENSRNOP00000053566	ENSP00000328854		ENSMMUP00000008863	ENSGGOP00000017480	ENSMUSP00000038263	ENSBTAP00000015774	ENSGALP00000003557	ENSXETP00000004367
ENSRNOP00000021516	ENSP00000274712	ENSPTRP00000029620	ENSMMUP00000005976	ENSGGOP00000005015	ENSMUSP00000001419	ENSBTAP00000007159	ENSGALP00000057389	ENSXETP00000061064
ENSRNOP00000058058	ENSP00000344831	ENSPTRP00000033136	ENSMMUP00000008907	ENSGGOP00000004581	ENSMUSP00000067611	ENSBTAP00000044773	ENSGALP00000030590	ENSXETP00000063269
ENSRNOP00000029371	ENSP00000344831	ENSPTRP00000033136	ENSMMUP00000008907	ENSGGOP00000004581	ENSMUSP00000067611	ENSBTAP00000044773	ENSGALP00000030590	ENSXETP00000063269
ENSRNOP00000041492		ENSPTRP00000060487		ENSGGOP00000017518	ENSMUSP00000134873			
ENSRNOP00000043888	ENSP00000375063	ENSPTRP00000019832	ENSMMUP00000049609	ENSGGOP00000023354	ENSMUSP00000015866	ENSBTAP00000017623	ENSGALP00000045145	ENSXETP00000019175
ENSRNOP00000012832	ENSP00000303231	ENSPTRP00000026808	ENSMMUP00000030390	ENSGGOP00000006682	ENSMUSP00000103446	ENSBTAP00000020153	ENSGALP00000015585	
ENSRNOP00000003461	ENSP00000356746	ENSPTRP00000002772	ENSMMUP00000021790	ENSGGOP00000011360	ENSMUSP00000027876	ENSBTAP00000019684	ENSGALP00000050434	ENSXETP00000010258
ENSRNOP00000050322	ENSP00000386857		ENSMMUP00000023266	ENSGGOP00000003925	ENSMUSP00000074658	ENSBTAP00000020520		
ENSRNOP00000008999	ENSP00000369981	ENSPTRP00000035569	ENSMMUP00000052243	ENSGGOP00000007517	ENSMUSP00000030212	ENSBTAP00000018755	ENSGALP00000024312	ENSXETP00000039083
ENSRNOP00000072754	ENSP00000342216	ENSPTRP00000016272	ENSMMUP00000045716	ENSGGOP00000015726	ENSMUSP00000036338	ENSBTAP00000009067	ENSGALP00000033886	ENSXETP00000047612
ENSRNOP00000068746	ENSP00000342216	ENSPTRP00000016272	ENSMMUP00000045716	ENSGGOP00000015726	ENSMUSP00000036338	ENSBTAP00000009067	ENSGALP00000033886	ENSXETP00000047612
ENSRNOP00000071321					ENSMUSP00000059461			
ENSRNOP00000051749					ENSMUSP00000059461			
ENSRNOP00000059310					ENSMUSP00000059461			
ENSRNOP00000043600	ENSP00000278855	ENSPTRP00000006381		ENSGGOP00000019666	ENSMUSP00000113931			
ENSRNOP00000026702	ENSP00000298231	ENSPTRP00000047816		ENSGGOP00000021999	ENSMUSP00000008090	ENSBTAP00000025512		ENSXETP00000023041
ENSRNOP00000039463				ENSGGOP00000003415	ENSMUSP00000065626	ENSBTAP00000019623		
ENSRNOP00000019304	ENSP00000304767	ENSPTRP00000026760	ENSMMUP00000038602	ENSGGOP00000000030	ENSMUSP00000029331	ENSBTAP00000001919	ENSGALP00000016845	ENSXETP00000057692
ENSRNOP00000004563	ENSP00000310520	ENSPTRP00000053757	ENSMMUP00000020550	ENSGGOP00000019426	ENSMUSP00000023206	ENSBTAP00000043645	ENSGALP00000004707	ENSXETP00000024054
ENSRNOP00000019911	ENSP00000359612	ENSPTRP00000001578	ENSMMUP00000007544	ENSGGOP00000011801	ENSMUSP00000029842	ENSBTAP00000018398	ENSGALP00000041735	ENSXETP00000006723
ENSRNOP00000020325	ENSP00000387123		ENSMMUP00000021935		ENSMUSP00000065089	ENSBTAP00000048297	ENSGALP00000013377	ENSXETP00000011316
ENSRNOP00000069945	ENSP00000385025	ENSPTRP00000015090		ENSGGOP00000003041	ENSMUSP00000055926	ENSBTAP00000022723	ENSGALP00000039859	ENSXETP00000058734
ENSRNOP00000006984	ENSP00000385025	ENSPTRP00000015090		ENSGGOP00000003041	ENSMUSP00000055926	ENSBTAP00000022723	ENSGALP00000039859	ENSXETP00000058734
ENSRNOP00000016209	ENSP00000289921	ENSPTRP00000044434	ENSMMUP00000017089	ENSGGOP00000004390	ENSMUSP00000022690	ENSBTAP00000036449	ENSGALP00000047553	ENSXETP00000023111
ENSRNOP00000012560	ENSP00000348161	ENSPTRP00000045985	ENSMMUP00000029216	ENSGGOP00000001059	ENSMUSP00000103896	ENSBTAP00000055039	ENSGALP00000044840	
ENSRNOP00000068984								
ENSRNOP00000015468	ENSP00000352601	ENSPTRP00000043217	ENSMMUP00000021179	ENSGGOP00000015315	ENSMUSP00000022782	ENSBTAP00000021782		ENSXETP00000048946
ENSRNOP00000028685	ENSP00000345708	ENSPTRP00000048229	ENSMMUP00000053839	ENSGGOP00000003637	ENSMUSP00000147439	ENSBTAP00000021523	ENSGALP00000032081	ENSXETP00000006245
ENSRNOP00000036781	ENSP00000354812	ENSPTRP00000044325	ENSMMUP00000060576	ENSGGOP00000013886	ENSMUSP00000097793	ENSBTAP00000016565	ENSGALP00000007347	ENSXETP00000010277
ENSRNOP00000021917	ENSP00000320096	ENSPTRP00000045151	ENSMMUP00000048332		ENSMUSP00000051979	ENSBTAP00000021685		ENSXETP00000061603
ENSRNOP00000001547	ENSP00000288532	ENSPTRP00000009396	ENSMMUP00000047062	ENSGGOP00000008599	ENSMUSP00000048001	ENSBTAP00000020929	ENSGALP00000011621	ENSXETP00000026735
ENSRNOP00000059762	ENSP00000339637	ENSPTRP00000032210	ENSMMUP00000005464	ENSGGOP00000008732	ENSMUSP00000098074	ENSBTAP00000019280	ENSGALP00000006927	ENSXETP00000047021
ENSRNOP00000073233	ENSP00000298784	ENSPTRP00000004241	ENSMMUP00000057187		ENSMUSP00000107548	ENSBTAP00000025542	ENSGALP00000040968	
ENSRNOP00000069549	ENSP00000298784	ENSPTRP00000004241	ENSMMUP00000057187		ENSMUSP00000107548	ENSBTAP00000025542	ENSGALP00000040968	
ENSRNOP00000015117	ENSP00000285311	ENSPTRP00000028083	ENSMMUP00000002180	ENSGGOP00000017888	ENSMUSP00000029665	ENSBTAP00000017242	ENSGALP00000041711	ENSXETP00000042966
ENSRNOP00000024466	ENSP00000322343	ENSPTRP00000036043	ENSMMUP00000013682	ENSGGOP00000027347	ENSMUSP00000021939	ENSBTAP00000020188		
ENSRNOP00000064593			ENSMMUP00000047900		ENSMUSP00000137421			ENSXETP00000063764
ENSRNOP00000004377	ENSP00000006658	ENSPTRP00000015968	ENSMMUP00000022694	ENSGGOP00000003325	ENSMUSP00000042572	ENSBTAP00000005441	ENSGALP00000011087	ENSXETP00000022010
ENSRNOP00000000828	ENSP00000384421	ENSPTRP00000024442	ENSMMUP00000030871	ENSGGOP00000004899	ENSMUSP00000031288	ENSBTAP00000016296	ENSGALP00000009008	ENSXETP00000008231
ENSRNOP00000022200	ENSP00000358525	ENSPTRP00000001964	ENSMMUP00000056047	ENSGGOP00000001106	ENSMUSP00000102538	ENSBTAP00000009796	ENSGALP00000004030	ENSXETP00000036251
ENSRNOP00000072445	ENSP00000358525	ENSPTRP00000001964	ENSMMUP00000056047	ENSGGOP00000001106	ENSMUSP00000102538	ENSBTAP00000009796	ENSGALP00000004030	ENSXETP00000036251
ENSRNOP00000001918	ENSP00000336666	ENSPTRP00000033422	ENSMMUP00000041787	ENSGGOP00000024103	ENSMUSP00000106709	ENSBTAP00000019237	ENSGALP00000048556	ENSXETP00000033703
ENSRNOP00000010256	ENSP00000006015	ENSPTRP00000032504		ENSGGOP00000028169	ENSMUSP00000040920	ENSBTAP00000019611	ENSGALP00000046000	ENSXETP00000001623
ENSRNOP00000009101	ENSP00000372170	ENSPTRP00000055966		ENSGGOP00000008901	ENSMUSP00000058354	ENSBTAP00000014447	ENSGALP00000024163	ENSXETP00000035005
ENSRNOP00000008608	ENSP00000215754	ENSPTRP00000024384	ENSMMUP00000049857	ENSGGOP00000027167	ENSMUSP00000041149	ENSBTAP00000009699	ENSGALP00000010214	ENSXETP00000061846
ENSRNOP00000020251	ENSP00000425587	ENSPTRP00000028608	ENSMMUP00000005046	ENSGGOP00000013372	ENSMUSP00000039416	ENSBTAP00000011353	ENSGALP00000021811	ENSXETP00000059338
ENSRNOP00000072705	ENSP00000425587	ENSPTRP00000028608	ENSMMUP00000005046	ENSGGOP00000013372	ENSMUSP00000039416	ENSBTAP00000011353	ENSGALP00000021811	ENSXETP00000059338
ENSRNOP00000041685				ENSGGOP00000011385	ENSMUSP00000099678	ENSBTAP00000034552		
ENSRNOP00000060014	ENSP00000359729	ENSPTRP00000047248	ENSMMUP00000040798	ENSGGOP00000006582	ENSMUSP00000076922	ENSBTAP00000031479	ENSGALP00000009962	ENSXETP00000042778
ENSRNOP00000071734	ENSP00000385579	ENSPTRP00000045866	ENSMMUP00000056418	ENSGGOP00000023286	ENSMUSP00000044265		ENSGALP00000012687	ENSXETP00000004711
ENSRNOP00000075048	ENSP00000385579	ENSPTRP00000045866	ENSMMUP00000056418	ENSGGOP00000023286	ENSMUSP00000044265		ENSGALP00000012687	ENSXETP00000004711
ENSRNOP00000074352	ENSP00000385579	ENSPTRP00000045866	ENSMMUP00000056418	ENSGGOP00000023286	ENSMUSP00000044265		ENSGALP00000012687	ENSXETP00000004711
ENSRNOP00000026155	ENSP00000464955	ENSPTRP00000017386	ENSMMUP00000047254	ENSGGOP00000006464	ENSMUSP00000042334	ENSBTAP00000002158	ENSGALP00000040417	ENSXETP00000053593
ENSRNOP00000013704	ENSP00000320893	ENSPTRP00000008337	ENSMMUP00000002743	ENSGGOP00000006331	ENSMUSP00000115813	ENSBTAP00000000361	ENSGALP00000045750	ENSXETP00000022739
ENSRNOP00000069835	ENSP00000320893	ENSPTRP00000008337	ENSMMUP00000002743	ENSGGOP00000006331	ENSMUSP00000115813	ENSBTAP00000000361	ENSGALP00000045750	ENSXETP00000022739
ENSRNOP00000003020	ENSP00000237642	ENSPTRP00000027816		ENSGGOP00000010509	ENSMUSP00000054322	ENSBTAP00000013713	ENSGALP00000042345	
ENSRNOP00000070698								
ENSRNOP00000022317	ENSP00000360502	ENSPTRP00000029740	ENSMMUP00000054596	ENSGGOP00000004338	ENSMUSP00000025956	ENSBTAP00000000569	ENSGALP00000010688	ENSXETP00000008075
ENSRNOP00000065064	ENSP00000280190	ENSPTRP00000028501	ENSMMUP00000018053	ENSGGOP00000010241	ENSMUSP00000117710	ENSBTAP00000018791	ENSGALP00000044296	ENSXETP00000005241
ENSRNOP00000069861	ENSP00000280190	ENSPTRP00000028501	ENSMMUP00000018053	ENSGGOP00000010241	ENSMUSP00000117710	ENSBTAP00000018791	ENSGALP00000044296	ENSXETP00000005241
ENSRNOP00000021243	ENSP00000272425	ENSPTRP00000020701	ENSMMUP00000058297	ENSGGOP00000012877	ENSMUSP00000124488	ENSBTAP00000055081	ENSGALP00000053334	ENSXETP00000056165
ENSRNOP00000074550								
ENSRNOP00000018492	ENSP00000347948	ENSPTRP00000000096	ENSMMUP00000021447	ENSGGOP00000017337	ENSMUSP00000116757			
ENSRNOP00000070645	ENSP00000315182	ENSPTRP00000026081	ENSMMUP00000012509	ENSGGOP00000028698	ENSMUSP00000127797	ENSBTAP00000007154	ENSGALP00000012632	ENSXETP00000001920
ENSRNOP00000054569	ENSP00000315182	ENSPTRP00000026081	ENSMMUP00000012509	ENSGGOP00000028698	ENSMUSP00000127797	ENSBTAP00000007154	ENSGALP00000012632	ENSXETP00000001920
ENSRNOP00000016833	ENSP00000308926	ENSPTRP00000041899	ENSMMUP00000010206	ENSGGOP00000002705	ENSMUSP00000002298	ENSBTAP00000007990	ENSGALP00000002437	ENSXETP00000063477
ENSRNOP00000012386	ENSP00000367823	ENSPTRP00000035759	ENSMMUP00000015567	ENSGGOP00000003162	ENSMUSP00000103592	ENSBTAP00000015139	ENSGALP00000003215	ENSXETP00000030891
ENSRNOP00000024765	ENSP00000239243	ENSPTRP00000029971		ENSGGOP00000025058	ENSMUSP00000021922	ENSBTAP00000018417	ENSGALP00000046638	ENSXETP00000020130
ENSRNOP00000071442	ENSP00000298527	ENSPTRP00000007972	ENSMMUP00000003949	ENSGGOP00000005579	ENSMUSP00000032262	ENSBTAP00000050331		
ENSRNOP00000073534	ENSP00000386962	ENSPTRP00000018720	ENSMMUP00000018746	ENSGGOP00000015988	ENSMUSP00000052285	ENSBTAP00000000821		
ENSRNOP00000067221	ENSP00000327557	ENSPTRP00000018776	ENSMMUP00000016799	ENSGGOP00000010942	ENSMUSP00000045437	ENSBTAP00000016714		ENSXETP00000062899
ENSRNOP00000075282	ENSP00000300850	ENSPTRP00000013716	ENSMMUP00000047844	ENSGGOP00000010040	ENSMUSP00000052641	ENSBTAP00000042193		ENSXETP00000062915
ENSRNOP00000040969	ENSP00000421076	ENSPTRP00000007446	ENSMMUP00000022720	ENSGGOP00000002920	ENSMUSP00000136869	ENSBTAP00000047566	ENSGALP00000011160	ENSXETP00000022292
ENSRNOP00000070757	ENSP00000272427	ENSPTRP00000020683	ENSMMUP00000015928	ENSGGOP00000000459	ENSMUSP00000125312	ENSBTAP00000044448	ENSGALP00000025892	ENSXETP00000046552
ENSRNOP00000074899	ENSP00000272427	ENSPTRP00000020683	ENSMMUP00000015928	ENSGGOP00000000459	ENSMUSP00000125312	ENSBTAP00000044448	ENSGALP00000025892	ENSXETP00000046552
ENSRNOP00000057947	ENSP00000379894	ENSPTRP00000013201	ENSMMUP00000012507	ENSGGOP00000012239	ENSMUSP00000061843	ENSBTAP00000002274	ENSGALP00000049542	ENSXETP00000020065
ENSRNOP00000020474	ENSP00000465213	ENSPTRP00000018461	ENSMMUP00000022936		ENSMUSP00000032585	ENSBTAP00000002876	ENSGALP00000049263	ENSXETP00000038197
ENSRNOP00000063978	ENSP00000417658	ENSPTRP00000004039	ENSMMUP00000027185	ENSGGOP00000019937	ENSMUSP00000035709	ENSBTAP00000056227	ENSGALP00000050352	ENSXETP00000009899
ENSRNOP00000072760	ENSP00000431840	ENSPTRP00000011339	ENSMMUP00000018349	ENSGGOP00000007972	ENSMUSP00000078030	ENSBTAP00000008703	ENSGALP00000017532	ENSXETP00000022673
ENSRNOP00000071582	ENSP00000431840	ENSPTRP00000011339	ENSMMUP00000018349	ENSGGOP00000007972	ENSMUSP00000078030	ENSBTAP00000008703	ENSGALP00000017532	ENSXETP00000022673
