ENSMUSP00000090304,19,6,ENSP00000400365,22,6,ENSPTRP00000031732,22,6,ENSMMUP00000058340,NA,NA,ENSGGOP00000004819,NA,NA,ENSRNOP00000014917,21,6,ENSBTAP00000053179,NA,NA,ENSGALP00000054625,NA,NA,ENSXETP00000032590,NA,NA
ENSMUSP00000134409,19,5,ENSP00000366233,19,6,NULL,NA,NA,ENSMMUP00000059207,NA,NA,ENSGGOP00000024094,19,6,ENSRNOP00000047788,19,5,ENSBTAP00000022907,19,6,NULL,NA,NA,ENSXETP00000043889,NA,NA
ENSMUSP00000003493,14,8,ENSP00000466134,14,5,ENSPTRP00000017915,14,5,ENSMMUP00000003116,14,5,ENSGGOP00000008437,14,5,ENSRNOP00000018009,13,7,ENSBTAP00000010787,13,7,NULL,NA,NA,ENSXETP00000059601,18,6
ENSMUSP00000126292,25,6,ENSP00000383382,25,6,ENSPTRP00000057066,25,6,ENSMMUP00000041399,NA,NA,ENSGGOP00000026787,25,6,ENSRNOP00000043041,25,6,ENSBTAP00000049498,23,6,ENSGALP00000034170,NA,NA,ENSXETP00000061213,NA,NA
ENSMUSP00000097170,24,5,ENSP00000478319,24,5,ENSPTRP00000011734,24,5,ENSMMUP00000002409,24,5,ENSGGOP00000023632,NA,NA,ENSRNOP00000035888,24,5,ENSBTAP00000056469,24,5,ENSGALP00000037126,NA,NA,ENSXETP00000039248,NA,NA
ENSMUSP00000053238,29,7,ENSP00000311184,34,8,ENSPTRP00000059521,34,8,ENSMMUP00000029949,34,8,ENSGGOP00000019008,34,8,ENSRNOP00000003784,29,7,ENSBTAP00000000973,32,6,ENSGALP00000011904,NA,NA,ENSXETP00000054046,NA,NA
ENSMUSP00000003468,19,5,ENSP00000301218,22,5,ENSPTRP00000018969,NA,NA,ENSMMUP00000022947,22,5,ENSGGOP00000013325,22,5,ENSRNOP00000027578,19,5,ENSBTAP00000015567,22,5,NULL,NA,NA,ENSXETP00000037122,NA,NA
ENSMUSP00000131840,27,9,ENSP00000377061,26,11,ENSPTRP00000026442,27,12,ENSMMUP00000060049,NA,NA,ENSGGOP00000021744,27,12,ENSRNOP00000022951,45,9,ENSBTAP00000030566,8,6,ENSGALP00000035469,NA,NA,ENSXETP00000040369,NA,NA
ENSMUSP00000030434,15,8,ENSP00000363603,27,6,ENSPTRP00000000591,27,6,ENSMMUP00000005638,29,8,ENSGGOP00000006589,27,5,ENSRNOP00000012455,25,5,ENSBTAP00000040572,21,5,ENSGALP00000006529,NA,NA,ENSXETP00000060749,NA,NA
ENSMUSP00000144040,27,7,ENSP00000330442,21,5,ENSPTRP00000020244,21,5,ENSMMUP00000010958,NA,NA,ENSGGOP00000016423,NA,NA,ENSRNOP00000057888,27,7,ENSBTAP00000024845,NA,NA,ENSGALP00000016277,NA,NA,ENSXETP00000026768,NA,NA
ENSMUSP00000133016,27,5,ENSP00000309953,27,6,ENSPTRP00000006720,27,6,ENSMMUP00000037554,NA,NA,ENSGGOP00000010564,NA,NA,ENSRNOP00000072344,27,5,ENSBTAP00000028604,NA,NA,NULL,NA,NA,ENSXETP00000044506,NA,NA
ENSMUSP00000024926,23,6,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,ENSRNOP00000007039,20,6,ENSBTAP00000048972,NA,NA,NULL,NA,NA,NULL,NA,NA
ENSMUSP00000093200,36,8,ENSP00000330070,32,8,ENSPTRP00000013028,32,8,ENSMMUP00000026322,NA,NA,ENSGGOP00000008380,NA,NA,ENSRNOP00000016554,41,8,ENSBTAP00000054014,NA,NA,NULL,NA,NA,NULL,NA,NA
ENSMUSP00000129489,29,7,ENSP00000366095,29,6,ENSPTRP00000030529,29,6,ENSMMUP00000034234,29,6,ENSGGOP00000016501,28,5,ENSRNOP00000001008,27,5,ENSBTAP00000042496,NA,NA,NULL,NA,NA,NULL,NA,NA
ENSMUSP00000107268,22,6,ENSP00000278407,22,6,ENSPTRP00000054585,22,6,ENSMMUP00000016570,22,6,ENSGGOP00000015273,NA,NA,ENSRNOP00000009817,22,6,ENSBTAP00000021638,23,7,ENSGALP00000011922,NA,NA,NULL,NA,NA
ENSMUSP00000108117,34,5,ENSP00000280527,34,5,ENSPTRP00000020306,NA,NA,ENSMMUP00000055837,NA,NA,ENSGGOP00000011706,NA,NA,ENSRNOP00000005983,34,5,ENSBTAP00000011877,34,5,ENSGALP00000049021,NA,NA,ENSXETP00000022789,NA,NA
ENSMUSP00000111326,29,5,ENSP00000431748,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,ENSRNOP00000065957,29,5,NULL,NA,NA,ENSGALP00000054137,NA,NA,ENSXETP00000056872,NA,NA
ENSMUSP00000128318,26,6,ENSP00000295666,26,6,ENSPTRP00000027670,26,6,ENSMMUP00000018411,26,6,ENSGGOP00000015851,26,6,ENSRNOP00000002809,25,6,ENSBTAP00000025803,26,6,ENSGALP00000044716,NA,NA,NULL,NA,NA
ENSMUSP00000146227,19,5,ENSP00000301218,22,5,ENSPTRP00000018969,NA,NA,ENSMMUP00000022947,22,5,ENSGGOP00000013325,22,5,ENSRNOP00000027578,19,5,ENSBTAP00000015567,22,5,NULL,NA,NA,ENSXETP00000037122,NA,NA
ENSMUSP00000048041,23,6,ENSP00000379191,NA,NA,ENSPTRP00000006057,NA,NA,ENSMMUP00000060741,NA,NA,ENSGGOP00000016437,NA,NA,ENSRNOP00000060967,22,5,ENSBTAP00000002967,NA,NA,ENSGALP00000051683,NA,NA,NULL,NA,NA
ENSMUSP00000025989,26,6,ENSP00000360184,28,6,ENSPTRP00000004892,NA,NA,ENSMMUP00000002497,26,6,ENSGGOP00000015229,NA,NA,ENSRNOP00000018043,NA,NA,ENSBTAP00000021686,26,6,ENSGALP00000008863,NA,NA,ENSXETP00000023313,NA,NA
ENSMUSP00000043659,21,5,ENSP00000470879,24,7,ENSPTRP00000018280,NA,NA,ENSMMUP00000013069,24,7,ENSGGOP00000018691,24,7,ENSRNOP00000075600,21,5,ENSBTAP00000010124,22,7,ENSGALP00000034392,NA,NA,ENSXETP00000024460,NA,NA
ENSMUSP00000105470,23,5,ENSP00000340292,23,5,ENSPTRP00000058864,23,5,ENSMMUP00000026357,23,5,ENSGGOP00000000417,23,5,ENSRNOP00000069391,23,5,ENSBTAP00000051840,23,5,ENSGALP00000018320,NA,NA,NULL,NA,NA
ENSMUSP00000108030,18,7,ENSP00000350911,19,6,ENSPTRP00000044896,19,6,ENSMMUP00000028439,17,6,ENSGGOP00000000776,19,6,ENSRNOP00000048353,19,8,NULL,NA,NA,ENSGALP00000001138,29,8,ENSXETP00000013055,16,5
ENSMUSP00000113984,21,5,ENSP00000356599,NA,NA,ENSPTRP00000002871,21,5,ENSMMUP00000008238,26,10,ENSGGOP00000002587,21,5,ENSRNOP00000005726,24,7,ENSBTAP00000018609,NA,NA,ENSGALP00000006692,25,5,ENSXETP00000027433,28,5
ENSMUSP00000144401,27,7,ENSP00000330442,21,5,ENSPTRP00000020244,21,5,ENSMMUP00000010958,NA,NA,ENSGGOP00000016423,NA,NA,ENSRNOP00000057888,27,7,ENSBTAP00000024845,NA,NA,ENSGALP00000016277,NA,NA,ENSXETP00000026768,NA,NA
ENSMUSP00000125309,33,5,ENSP00000287008,57,5,ENSPTRP00000060124,57,5,ENSMMUP00000047490,NA,NA,ENSGGOP00000000983,NA,NA,ENSRNOP00000073940,NA,NA,ENSBTAP00000016618,57,5,ENSGALP00000040446,NA,NA,ENSXETP00000052961,NA,NA
ENSMUSP00000093613,25,5,ENSP00000302046,23,6,ENSPTRP00000010358,23,6,ENSMMUP00000002223,23,6,ENSGGOP00000027666,23,6,ENSRNOP00000031392,26,5,ENSBTAP00000011585,27,6,ENSGALP00000031533,NA,NA,NULL,NA,NA
ENSMUSP00000142525,25,8,ENSP00000357909,24,8,ENSPTRP00000002167,24,8,ENSMMUP00000010045,24,8,ENSGGOP00000021928,24,8,ENSRNOP00000050221,23,7,ENSBTAP00000009575,23,7,NULL,NA,NA,ENSXETP00000012836,NA,NA
ENSMUSP00000133574,20,7,ENSP00000364163,23,11,ENSPTRP00000059022,21,9,ENSMMUP00000024287,22,8,ENSGGOP00000002300,19,11,ENSRNOP00000000513,20,6,ENSBTAP00000046844,21,5,NULL,NA,NA,ENSXETP00000058680,NA,NA
ENSMUSP00000000641,40,6,ENSP00000350547,NA,NA,ENSPTRP00000043012,NA,NA,ENSMMUP00000049833,NA,NA,ENSGGOP00000012787,NA,NA,ENSRNOP00000009269,39,5,ENSBTAP00000009186,35,5,NULL,NA,NA,NULL,NA,NA
ENSMUSP00000125973,21,5,ENSP00000350630,25,5,ENSPTRP00000004890,25,5,ENSMMUP00000020803,24,5,ENSGGOP00000018130,25,5,ENSRNOP00000018179,22,5,ENSBTAP00000015593,NA,NA,ENSGALP00000008841,NA,NA,ENSXETP00000016336,NA,NA
ENSMUSP00000068863,51,6,ENSP00000269503,51,6,ENSPTRP00000017170,51,6,ENSMMUP00000013661,51,6,ENSGGOP00000009139,51,6,ENSRNOP00000018682,51,6,ENSBTAP00000007856,51,6,ENSGALP00000042961,NA,NA,ENSXETP00000036745,NA,NA
ENSMUSP00000104479,30,5,ENSP00000359285,26,5,ENSPTRP00000023650,NA,NA,ENSMMUP00000020935,NA,NA,ENSGGOP00000008187,NA,NA,ENSRNOP00000073967,30,5,ENSBTAP00000022855,30,6,ENSGALP00000009302,23,5,ENSXETP00000051222,NA,NA
ENSMUSP00000116742,29,6,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA
ENSMUSP00000142232,18,5,ENSP00000339883,NA,NA,ENSPTRP00000003438,NA,NA,ENSMMUP00000004630,NA,NA,ENSGGOP00000014881,NA,NA,ENSRNOP00000069002,NA,NA,ENSBTAP00000011125,NA,NA,ENSGALP00000015128,NA,NA,NULL,NA,NA
ENSMUSP00000041232,25,6,ENSP00000357065,27,5,ENSPTRP00000051684,NA,NA,ENSMMUP00000038601,28,6,ENSGGOP00000004845,27,5,ENSRNOP00000010028,25,6,ENSBTAP00000013165,NA,NA,NULL,NA,NA,ENSXETP00000027186,NA,NA
ENSMUSP00000129982,27,5,ENSP00000309953,27,6,ENSPTRP00000006720,27,6,ENSMMUP00000037554,NA,NA,ENSGGOP00000010564,NA,NA,ENSRNOP00000072344,27,5,ENSBTAP00000028604,NA,NA,NULL,NA,NA,ENSXETP00000044506,NA,NA
ENSMUSP00000028864,23,6,ENSP00000331411,NA,NA,ENSPTRP00000021175,NA,NA,ENSMMUP00000054286,NA,NA,ENSGGOP00000013497,NA,NA,ENSRNOP00000023708,23,6,ENSBTAP00000012159,NA,NA,NULL,NA,NA,ENSXETP00000030164,NA,NA
ENSMUSP00000032336,31,5,ENSP00000240617,32,8,ENSPTRP00000008062,33,8,ENSMMUP00000004886,NA,NA,ENSGGOP00000011233,32,7,ENSRNOP00000011930,32,5,ENSBTAP00000020677,35,6,ENSGALP00000046460,NA,NA,NULL,NA,NA
ENSMUSP00000106851,22,5,ENSP00000357106,24,7,ENSPTRP00000057979,22,5,ENSMMUP00000001734,NA,NA,ENSGGOP00000017963,NA,NA,ENSRNOP00000074496,22,5,ENSBTAP00000030478,NA,NA,ENSGALP00000048783,NA,NA,ENSXETP00000041942,NA,NA
ENSMUSP00000123506,27,8,ENSP00000469613,26,7,ENSPTRP00000019392,NA,NA,ENSMMUP00000031527,NA,NA,ENSGGOP00000009899,26,7,ENSRNOP00000073852,27,8,ENSBTAP00000053945,27,8,NULL,NA,NA,NULL,NA,NA
ENSMUSP00000033920,23,6,ENSP00000264595,NA,NA,ENSPTRP00000028510,NA,NA,ENSMMUP00000009701,NA,NA,ENSGGOP00000007435,NA,NA,ENSRNOP00000000120,NA,NA,ENSBTAP00000022716,23,6,ENSGALP00000017419,NA,NA,ENSXETP00000020772,NA,NA
ENSMUSP00000060099,24,6,ENSP00000360269,NA,NA,ENSPTRP00000001367,31,5,ENSMMUP00000029970,30,6,ENSGGOP00000011865,NA,NA,ENSRNOP00000010156,24,6,ENSBTAP00000005750,NA,NA,ENSGALP00000017645,NA,NA,ENSXETP00000062813,NA,NA
ENSMUSP00000113445,32,5,ENSP00000342411,NA,NA,ENSPTRP00000014080,NA,NA,NULL,NA,NA,ENSGGOP00000013539,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA
ENSMUSP00000130083,41,6,ENSP00000352561,NA,NA,ENSPTRP00000043243,NA,NA,ENSMMUP00000018805,NA,NA,ENSGGOP00000011272,NA,NA,ENSRNOP00000013910,41,6,ENSBTAP00000023201,NA,NA,ENSGALP00000047056,NA,NA,ENSXETP00000060302,NA,NA
ENSMUSP00000038056,21,7,ENSP00000316881,24,5,ENSPTRP00000027071,25,6,ENSMMUP00000000836,23,5,ENSGGOP00000009527,NA,NA,ENSRNOP00000074673,21,7,ENSBTAP00000027999,NA,NA,ENSGALP00000046986,NA,NA,ENSXETP00000028063,NA,NA
ENSMUSP00000068610,22,5,ENSP00000256545,23,6,ENSPTRP00000011747,23,6,ENSMMUP00000000007,23,6,ENSGGOP00000027430,22,6,ENSRNOP00000008364,22,5,ENSBTAP00000009709,22,5,ENSGALP00000015675,NA,NA,ENSXETP00000024474,NA,NA
ENSMUSP00000069188,22,5,ENSP00000354053,NA,NA,ENSPTRP00000009131,NA,NA,ENSMMUP00000028038,NA,NA,ENSGGOP00000015272,NA,NA,ENSRNOP00000040811,NA,NA,ENSBTAP00000001224,NA,NA,ENSGALP00000054347,NA,NA,ENSXETP00000042509,NA,NA
ENSMUSP00000109084,28,5,ENSP00000379823,NA,NA,ENSPTRP00000022211,NA,NA,ENSMMUP00000017402,NA,NA,ENSGGOP00000003087,NA,NA,ENSRNOP00000020669,28,5,ENSBTAP00000028418,NA,NA,ENSGALP00000053427,NA,NA,NULL,NA,NA
ENSMUSP00000113383,34,5,ENSP00000355621,45,6,ENSPTRP00000003555,NA,NA,ENSMMUP00000007748,37,6,ENSGGOP00000000160,NA,NA,ENSRNOP00000070958,34,6,ENSBTAP00000013692,NA,NA,ENSGALP00000045594,NA,NA,ENSXETP00000048225,NA,NA
ENSMUSP00000023994,22,6,ENSP00000278407,22,6,ENSPTRP00000054585,22,6,ENSMMUP00000016570,22,6,ENSGGOP00000015273,NA,NA,ENSRNOP00000009817,22,6,ENSBTAP00000021638,23,7,ENSGALP00000011922,NA,NA,NULL,NA,NA
ENSMUSP00000022287,29,6,ENSP00000256759,29,6,ENSPTRP00000028891,29,6,ENSMMUP00000006461,29,6,ENSGGOP00000002927,29,6,ENSRNOP00000015680,29,6,ENSBTAP00000004318,29,6,ENSGALP00000023997,NA,NA,ENSXETP00000050531,NA,NA
ENSMUSP00000104032,31,8,ENSP00000308032,22,5,ENSPTRP00000018921,22,5,ENSMMUP00000031593,NA,NA,ENSGGOP00000009936,22,5,ENSRNOP00000028177,23,6,ENSBTAP00000024282,NA,NA,NULL,NA,NA,ENSXETP00000019347,NA,NA
ENSMUSP00000144625,28,5,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA
ENSMUSP00000105580,23,5,ENSP00000344907,NA,NA,ENSPTRP00000022839,NA,NA,ENSMMUP00000059115,NA,NA,ENSGGOP00000012848,NA,NA,ENSRNOP00000006362,23,5,ENSBTAP00000043743,NA,NA,NULL,NA,NA,ENSXETP00000056720,NA,NA
ENSMUSP00000143998,29,6,ENSP00000420494,NA,NA,ENSPTRP00000032982,NA,NA,ENSMMUP00000005119,NA,NA,ENSGGOP00000028717,NA,NA,ENSRNOP00000031304,24,7,ENSBTAP00000054739,23,5,ENSGALP00000046717,NA,NA,NULL,NA,NA
ENSMUSP00000073236,24,5,ENSP00000259951,21,5,ENSPTRP00000055208,24,5,ENSMMUP00000059702,NA,NA,ENSGGOP00000018173,NA,NA,ENSRNOP00000041765,NA,NA,NULL,NA,NA,ENSGALP00000058295,NA,NA,ENSXETP00000038903,NA,NA
ENSMUSP00000096394,21,7,ENSP00000406229,21,8,ENSPTRP00000028585,21,8,ENSMMUP00000034440,NA,NA,ENSGGOP00000018273,21,8,ENSRNOP00000073466,21,7,ENSBTAP00000027527,23,5,ENSGALP00000022061,NA,NA,ENSXETP00000037350,22,5
ENSMUSP00000028362,27,6,ENSP00000263636,NA,NA,ENSPTRP00000021480,NA,NA,ENSMMUP00000056295,NA,NA,ENSGGOP00000008128,NA,NA,ENSRNOP00000010683,NA,NA,ENSBTAP00000053737,NA,NA,ENSGALP00000018165,NA,NA,ENSXETP00000016501,NA,NA
ENSMUSP00000087912,23,6,ENSP00000379191,NA,NA,ENSPTRP00000006057,NA,NA,ENSMMUP00000060741,NA,NA,ENSGGOP00000016437,NA,NA,ENSRNOP00000060967,22,5,ENSBTAP00000002967,NA,NA,ENSGALP00000051683,NA,NA,NULL,NA,NA
ENSMUSP00000114080,20,5,ENSP00000219406,21,6,NULL,NA,NA,ENSMMUP00000000812,20,5,ENSGGOP00000025479,21,6,NULL,NA,NA,ENSBTAP00000045224,NA,NA,ENSGALP00000053387,NA,NA,ENSXETP00000063385,NA,NA
ENSMUSP00000035683,23,5,ENSP00000477815,23,5,ENSPTRP00000031056,18,5,ENSMMUP00000060957,NA,NA,ENSGGOP00000001353,23,5,ENSRNOP00000069313,NA,NA,ENSBTAP00000044273,18,5,NULL,NA,NA,NULL,NA,NA
ENSMUSP00000133947,27,9,ENSP00000378877,26,5,ENSPTRP00000030753,26,5,ENSMMUP00000033990,26,5,ENSGGOP00000017110,26,5,ENSRNOP00000000500,27,9,ENSBTAP00000005821,9,7,NULL,NA,NA,ENSXETP00000011398,NA,NA
ENSMUSP00000088964,21,6,ENSP00000264914,38,7,ENSPTRP00000054793,40,9,ENSMMUP00000060539,NA,NA,ENSGGOP00000010190,40,9,ENSRNOP00000014860,36,7,ENSBTAP00000010988,38,8,ENSGALP00000037820,NA,NA,ENSXETP00000001181,NA,NA
ENSMUSP00000105469,23,5,ENSP00000340292,23,5,ENSPTRP00000058864,23,5,ENSMMUP00000026357,23,5,ENSGGOP00000000417,23,5,ENSRNOP00000069391,23,5,ENSBTAP00000051840,23,5,ENSGALP00000018320,NA,NA,NULL,NA,NA
ENSMUSP00000103557,19,6,ENSP00000418910,19,6,ENSPTRP00000061116,NA,NA,ENSMMUP00000023282,19,6,ENSGGOP00000019433,19,6,ENSRNOP00000072567,19,6,ENSBTAP00000042037,19,6,ENSGALP00000016915,NA,NA,ENSXETP00000060967,NA,NA
ENSMUSP00000113497,19,5,ENSP00000243077,19,5,ENSPTRP00000008707,19,5,ENSMMUP00000052690,NA,NA,ENSGGOP00000009976,19,5,ENSRNOP00000034210,19,5,ENSBTAP00000017556,19,5,ENSGALP00000046139,NA,NA,ENSXETP00000023921,NA,NA
ENSMUSP00000105472,23,5,ENSP00000340292,23,5,ENSPTRP00000058864,23,5,ENSMMUP00000026357,23,5,ENSGGOP00000000417,23,5,ENSRNOP00000069391,23,5,ENSBTAP00000051840,23,5,ENSGALP00000018320,NA,NA,NULL,NA,NA
ENSMUSP00000034961,47,8,ENSP00000332773,35,6,ENSPTRP00000012266,35,6,ENSMMUP00000028688,39,6,ENSGGOP00000025693,NA,NA,ENSRNOP00000039295,45,6,ENSBTAP00000054713,NA,NA,ENSGALP00000047868,NA,NA,NULL,NA,NA
ENSMUSP00000077878,33,10,ENSP00000380421,NA,NA,ENSPTRP00000003828,30,7,ENSMMUP00000046646,NA,NA,ENSGGOP00000019528,NA,NA,ENSRNOP00000025252,NA,NA,ENSBTAP00000007987,NA,NA,NULL,NA,NA,NULL,NA,NA
ENSMUSP00000099382,23,7,ENSP00000361562,46,9,NULL,NA,NA,ENSMMUP00000038017,42,5,ENSGGOP00000015552,42,5,ENSRNOP00000062425,23,7,ENSBTAP00000039003,NA,NA,ENSGALP00000011124,NA,NA,ENSXETP00000032537,NA,NA
ENSMUSP00000126080,41,7,ENSP00000424544,41,7,ENSPTRP00000059071,41,7,ENSMMUP00000032220,41,7,ENSGGOP00000020427,NA,NA,ENSRNOP00000017452,41,7,ENSBTAP00000012110,41,7,ENSGALP00000022195,36,9,ENSXETP00000000404,NA,NA
ENSMUSP00000047923,31,5,ENSP00000252599,36,6,ENSPTRP00000048910,36,6,ENSMMUP00000031757,NA,NA,ENSGGOP00000007852,36,6,ENSRNOP00000024866,31,8,ENSBTAP00000016841,30,7,ENSGALP00000048666,NA,NA,ENSXETP00000044445,NA,NA
ENSMUSP00000134580,19,5,ENSP00000366233,19,6,NULL,NA,NA,ENSMMUP00000059207,NA,NA,ENSGGOP00000024094,19,6,ENSRNOP00000047788,19,5,ENSBTAP00000022907,19,6,NULL,NA,NA,ENSXETP00000043889,NA,NA
ENSMUSP00000066419,24,5,ENSP00000259951,21,5,ENSPTRP00000055208,24,5,ENSMMUP00000059702,NA,NA,ENSGGOP00000018173,NA,NA,NULL,NA,NA,NULL,NA,NA,ENSGALP00000058295,NA,NA,ENSXETP00000038903,NA,NA
ENSMUSP00000025706,30,9,ENSP00000367013,NA,NA,ENSPTRP00000059589,NA,NA,ENSMMUP00000031179,NA,NA,ENSGGOP00000019289,NA,NA,ENSRNOP00000052331,30,9,ENSBTAP00000008557,NA,NA,ENSGALP00000043230,NA,NA,ENSXETP00000059924,NA,NA
ENSMUSP00000133748,23,6,ENSP00000259951,21,5,ENSPTRP00000055208,24,5,ENSMMUP00000059702,NA,NA,ENSGGOP00000018173,NA,NA,ENSRNOP00000071549,NA,NA,NULL,NA,NA,ENSGALP00000058295,NA,NA,ENSXETP00000038903,NA,NA
ENSMUSP00000000122,31,9,ENSP00000172229,28,7,ENSPTRP00000015928,NA,NA,ENSMMUP00000019165,28,7,ENSGGOP00000008241,28,7,ENSRNOP00000007268,29,5,ENSBTAP00000027940,30,9,ENSGALP00000046489,NA,NA,ENSXETP00000040325,NA,NA
ENSMUSP00000003100,21,5,ENSP00000333534,23,5,NULL,NA,NA,ENSMMUP00000001599,NA,NA,ENSGGOP00000027801,23,5,ENSRNOP00000058858,21,5,ENSBTAP00000054749,NA,NA,NULL,NA,NA,ENSXETP00000005567,NA,NA
ENSMUSP00000061906,23,6,ENSP00000434849,22,6,ENSPTRP00000035431,22,6,ENSMMUP00000043527,NA,NA,ENSGGOP00000013987,22,9,ENSRNOP00000075349,23,6,ENSBTAP00000006543,NA,NA,NULL,NA,NA,ENSXETP00000024815,NA,NA
ENSMUSP00000144319,28,5,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA,NULL,NA,NA
ENSMUSP00000053446,29,5,ENSP00000302150,28,5,ENSPTRP00000030340,28,5,ENSMMUP00000047828,NA,NA,ENSGGOP00000001345,29,5,ENSRNOP00000056493,NA,NA,ENSBTAP00000013401,36,5,ENSGALP00000020651,NA,NA,ENSXETP00000050804,NA,NA
ENSMUSP00000031900,30,7,ENSP00000386450,NA,NA,ENSPTRP00000061273,NA,NA,ENSMMUP00000045807,NA,NA,ENSGGOP00000007818,NA,NA,ENSRNOP00000030740,NA,NA,ENSBTAP00000019316,28,5,NULL,NA,NA,NULL,NA,NA
